X	Y	Species	Type	Diam	Height
0.9	1.47	Sugar_Maple	Adult	22.2	18.4
4.84	6.69	Other	Adult	11.8	10.9
0.69	7.82	Sugar_Maple	Adult	29.2	21.9
1.1	10.54	Other	Adult	12.4	13.5
4.69	12.25	Sugar_Maple	Adult	46.8	18.3
1.82	17.23	Other	Adult	10.7	11.4
3.97	22.2	Other	Adult	28.7	17.7
0.1	34.63	Sugar_Maple	Adult	19.8	16
1.49	30.32	Other	Adult	15	13.3
1.8	34.15	Sugar_Maple	Adult	13.9	13.1
6.94	32.26	Yellow_Birch	Adult	11.7	14.8
9.24	32.12	Yellow_Birch	Adult	12.5	15.1
8.86	37.58	Other	Adult	13.8	13.1
7.81	39.58	Other	Adult	11.9	13.8
5.44	37.5	Other	Adult	13	12.8
1.75	36.82	Other	Adult	10.1	12.4
0.52	43.61	Other	Adult	11.8	13.1
2.41	40.72	Other	Adult	12	12.6
2.77	43.03	Sugar_Maple	Adult	11.2	12.9
7.75	45.51	Yellow_Birch	Adult	11.3	15.1
7.3	46.46	Yellow_Birch	Adult	12.3	15.6
4.95	49.15	Yellow_Birch	Adult	14.1	13.3
2	45.87	Sugar_Maple	Adult	38.8	20.2
0.93	46.58	Yellow_Birch	Adult	16.5	14.7
10.29	4.18	Sugar_Maple	Adult	35.2	20.8
14.48	2.54	Yellow_Birch	Adult	14.6	17.2
16.81	1.62	Yellow_Birch	Adult	13.8	15.9
18.41	8.53	Other	Adult	10.3	9.2
12.51	7.78	Sugar_Maple	Adult	33.3	18
10.87	8.79	Sugar_Maple	Adult	21.6	19.9
10.47	6.71	Sugar_Maple	Adult	20.1	18.8
10.37	4.99	Sugar_Maple	Adult	19	18.7
19.87	13.4	Other	Adult	33.8	23
17.23	18.98	Sugar_Maple	Adult	20.3	18
10.13	19.7	Sugar_Maple	Adult	20.5	16.6
11.47	20.85	Sugar_Maple	Adult	42	16.3
11.54	23.31	Yellow_Birch	Adult	35	20.2
16.76	26.87	Yellow_Birch	Adult	13.8	15.5
13.28	28.27	Sugar_Maple	Adult	41.7	21.2
10.33	27.11	Other	Adult	12.2	11.9
18.74	28.77	Yellow_Birch	Adult	10.7	13.5
10.36	30.79	Other	Adult	12.2	11.7
12.96	33.71	Other	Adult	10.7	11.7
17.04	35.74	Sugar_Maple	Adult	26.3	17.6
18.84	33.97	Yellow_Birch	Adult	14	15.5
14.83	32.34	Yellow_Birch	Adult	11.3	14
10.43	43.52	Sugar_Maple	Adult	49.5	24.5
10.44	41.64	Yellow_Birch	Adult	18.2	15.3
12.75	42.2	Yellow_Birch	Adult	12.1	14.2
17.11	48.79	Sugar_Maple	Adult	33.5	20
11.68	49.4	Other	Adult	41.6	24.8
22.46	3.22	Sugar_Maple	Adult	22.1	17.1
23.03	9.58	Yellow_Birch	Adult	40.2	19.8
23.51	12.4	Sugar_Maple	Adult	19.2	14.1
24.19	13.17	Sugar_Maple	Adult	25.5	18.7
29.27	13.01	Other	Adult	15.2	15.3
28.83	17.21	Yellow_Birch	Adult	45	22
23.12	17.93	Sugar_Maple	Adult	48.7	22.2
21.27	16.02	Yellow_Birch	Adult	12.8	15.2
20.54	23.72	Yellow_Birch	Adult	13.4	14
24.25	22.54	Other	Adult	10.1	10.8
