X	Y	Species	Type	Diam	Height
5.25	9.75	White_Cedar	Adult	18.2	0
98.25	30.75	White_Spruce	Adult	44.3	0
96.5	32	Balsam_Fir	Adult	11	0
96.25	38.75	White_Spruce	Adult	36.2	0
91.25	39.25	Balsam_Fir	Adult	10.1	0
8.75	47	Trembling_Aspen	Adult	12.9	0
3	49.25	Balsam_Fir	Adult	16.5	0
3.25	47	Balsam_Fir	Adult	12.7	0
35.75	2	Paper_Birch	Adult	14.7	0
6	44	Balsam_Fir	Adult	15.7	0
1	44.5	Balsam_Fir	Adult	11.7	0
18.25	42	White_Spruce	Adult	28.2	0
17.25	40.5	Trembling_Aspen	Adult	11.7	0
31	4.75	White_Cedar	Adult	26.7	0
12	42	Paper_Birch	Adult	36	0
10	42	White_Spruce	Adult	24.8	0
10.75	46.5	Balsam_Fir	Adult	13.8	0
10.5	48.75	Trembling_Aspen	Adult	24.4	0
29.75	49	Balsam_Fir	Adult	10.7	0
28.25	47.25	Trembling_Aspen	Adult	12.6	0
29	46.25	Trembling_Aspen	Adult	13.6	0
28	42.5	White_Cedar	Adult	25.1	0
27	43	Trembling_Aspen	Adult	39.8	0
27.25	43.75	White_Cedar	Adult	20.4	0
3.25	9.25	White_Cedar	Adult	20.3	0
23	47	White_Spruce	Adult	25.2	0
26	48.75	White_Spruce	Adult	21.3	0
32.25	40	Trembling_Aspen	Adult	16.5	0
32	43	White_Cedar	Adult	15.1	0
35	46.5	White_Spruce	Adult	27.5	0
37.5	48	White_Cedar	Adult	26.3	0
37	46.5	White_Spruce	Adult	21.5	0
38.25	46.25	White_Cedar	Adult	15.7	0
38	45.5	Trembling_Aspen	Adult	39.1	0
38.75	43.75	Trembling_Aspen	Adult	30.4	0
34.5	6	White_Cedar	Adult	16.7	0
33.75	43	White_Cedar	Adult	12.3	0
36.75	45.75	Balsam_Fir	Adult	10.9	0
34.25	5.25	White_Spruce	Adult	31.3	0
40.5	44	White_Spruce	Adult	28.9	0
40.25	47	White_Cedar	Adult	20.9	0
40.25	49	White_Spruce	Adult	30.2	0
45	47	White_Cedar	Adult	12.5	0
48	46	White_Cedar	Adult	17	0
44	45	Trembling_Aspen	Adult	30.7	0
47	44	Trembling_Aspen	Adult	36.2	0
47	43.5	White_Cedar	Adult	21.5	0
46.75	40.5	Balsam_Fir	Adult	10.7	0
48.5	42	White_Cedar	Adult	25.2	0
49.25	48.25	White_Cedar	Adult	14.2	0
56	49	Trembling_Aspen	Adult	49.4	0
54	49.75	White_Cedar	Adult	19	0
55	47.75	White_Cedar	Adult	29.5	0
51.5	47.5	Trembling_Aspen	Adult	19.2	0
51.75	43	White_Spruce	Adult	27.8	0
52.25	41.75	White_Spruce	Adult	22	0
53	42	Trembling_Aspen	Adult	48.1	0
1	9.75	Paper_Birch	Adult	25.5	0
56.25	42.25	Trembling_Aspen	Adult	32.7	0
56.25	43	White_Spruce	Adult	31.6	0
57.25	41.5	White_Spruce	Adult	24.4	0
59	46	White_Spruce	Adult	25.7	0
55.5	40	White_Spruce	Adult	19.4	0
57.25	40	White_Spruce	Adult	19.2	0
39.5	7.75	Balsam_Fir	Adult	10.3	0
58.25	40	White_Cedar	Adult	19.5	0
50	45	White_Cedar	Adult	18.8	0
63.25	41	Paper_Birch	Adult	22.1	0
38.5	6.5	White_Spruce	Adult	15.1	0
60.5	46.75	White_Spruce	Adult	21	0
63.25	45.75	Balsam_Fir	Adult	14.8	0
38.25	6.25	White_Spruce	Adult	36.3	0
67	48.25	Trembling_Aspen	Adult	14.2	0
67	49	Trembling_Aspen	Adult	23.8	0
68.75	46.5	Balsam_Fir	Adult	12.7	0
64	43	Balsam_Fir	Adult	13.1	0
39.75	3.5	White_Spruce	Adult	12.9	0
72	49.75	White_Spruce	Adult	39.1	0
72	46.75	White_Spruce	Adult	17	0
39.75	0.25	White_Cedar	Adult	14.1	0
82	40	Trembling_Aspen	Adult	37.3	0
90.75	40.25	Balsam_Fir	Adult	10.8	0
94	41	Paper_Birch	Adult	20	0
95.5	40.5	Balsam_Fir	Adult	11.2	0
97.25	41.5	Trembling_Aspen	Adult	20.7	0
99	42	Balsam_Fir	Adult	14.7	0
0.25	8.25	Paper_Birch	Adult	19.4	0
6	51	Balsam_Fir	Adult	15	0
6.5	50.5	Balsam_Fir	Adult	10	0
7.25	52.25	Balsam_Fir	Adult	11.6	0
7	54.25	Balsam_Fir	Adult	11.6	0
9.25	58.75	Balsam_Fir	Adult	10.9	0
42.75	0.5	White_Spruce	Adult	31.4	0
5.25	59	Balsam_Fir	Adult	14.5	0
4	56.25	White_Spruce	Adult	37	0
1	57.75	Balsam_Fir	Adult	11.3	0
1	53	Balsam_Fir	Adult	12.8	0
16	57.75	Trembling_Aspen	Adult	22.6	0
13.75	59.75	Balsam_Fir	Adult	12.1	0
12	57.5	Balsam_Fir	Adult	10.7	0
11.25	55	White_Spruce	Adult	14.9	0
14	54.5	Balsam_Fir	Adult	15.1	0
10.75	52.25	White_Spruce	Adult	36.4	0
14.25	50.5	Balsam_Fir	Adult	10	0
15.15	51	White_Spruce	Adult	31.9	0
29	51.5	Trembling_Aspen	Adult	22.1	0
27.25	52	White_Spruce	Adult	27.3	0
27.5	55.75	White_Spruce	Adult	21.7	0
43	7	White_Spruce	Adult	20.9	0
25	58.25	Balsam_Fir	Adult	11.2	0
25	57	Balsam_Fir	Adult	10.7	0
24.75	54.5	White_Spruce	Adult	30.2	0
22.25	55.5	Balsam_Fir	Adult	11.5	0
40.25	9.75	White_Spruce	Adult	22.3	0
9.25	1.5	White_Cedar	Adult	25.9	0
43.25	8	Paper_Birch	Adult	21.2	0
31	58.25	Trembling_Aspen	Adult	24.5	0
32	58	Balsam_Fir	Adult	15.3	0
31	55.75	Trembling_Aspen	Adult	20.2	0
43.5	9	Balsam_Fir	Adult	10.4	0
33.25	52	White_Cedar	Adult	28.2	0
34.5	51.75	White_Cedar	Adult	26.5	0
34.75	55	White_Cedar	Adult	16.9	0
30	59.25	Trembling_Aspen	Adult	19.6	0
42	53.25	Trembling_Aspen	Adult	14.6	0
44	58.75	White_Cedar	Adult	32	0
46	59	White_Spruce	Adult	20.3	0
49	58	White_Spruce	Adult	31.7	0
48.25	53	White_Spruce	Adult	31	0
47.5	50.75	Balsam_Fir	Adult	19.2	0
45	54	White_Cedar	Adult	25.8	0
45.5	4	White_Cedar	Adult	17.7	0
43	53	White_Cedar	Adult	30.4	0
52	53.75	Balsam_Fir	Adult	13.2	0
53.25	54	Balsam_Fir	Adult	10.4	0
53	55.75	Balsam_Fir	Adult	19.2	0
53	55.75	Paper_Birch	Adult	13.3	0
52.75	59	Trembling_Aspen	Adult	41.6	0
57	54	Trembling_Aspen	Adult	23	0
58	53	Trembling_Aspen	Adult	17.1	0
57.5	50.25	Balsam_Fir	Adult	12.9	0
60.25	54	Trembling_Aspen	Adult	22.4	0
67.25	56	White_Spruce	Adult	47.1	0
49.25	5.5	Balsam_Fir	Adult	10.2	0
67.5	52.25	White_Spruce	Adult	24.7	0
66	52.25	Trembling_Aspen	Adult	21.2	0
64.75	51.75	Balsam_Fir	Adult	15	0
64.75	51.25	Trembling_Aspen	Adult	23.8	0
8	3	White_Spruce	Adult	24.8	0
70	53.5	Balsam_Fir	Adult	10.3	0
71	52	Balsam_Fir	Adult	10.1	0
79.5	56.25	Balsam_Fir	Adult	15.6	0
77.5	59	Trembling_Aspen	Adult	16.8	0
77.5	59	Trembling_Aspen	Adult	16.8	0
80.5	51.5	White_Spruce	Adult	35.9	0
46	8	Balsam_Fir	Adult	11	0
97	53.2	Balsam_Fir	Adult	14.5	0
98	50	White_Spruce	Adult	24.7	0
93.75	51.75	White_Spruce	Adult	17.6	0
94	50	Trembling_Aspen	Adult	33.6	0
97	50.75	Trembling_Aspen	Adult	60.9	0
95	56.75	Trembling_Aspen	Adult	28.8	0
93	50.75	Balsam_Fir	Adult	14.2	0
0.5	68.25	Balsam_Fir	Adult	10.3	0
1.75	63	White_Cedar	Adult	21.4	0
4	61.5	Balsam_Fir	Adult	11.1	0
5	63.75	Balsam_Fir	Adult	13.8	0
5	64.5	Balsam_Fir	Adult	12.7	0
7.75	61	Balsam_Fir	Adult	12.5	0
10	60.25	Balsam_Fir	Adult	13.7	0
14	68.25	Balsam_Fir	Adult	10	0
17	67	Trembling_Aspen	Adult	12.8	0
18.75	67	White_Cedar	Adult	24.5	0
59.75	9.75	Trembling_Aspen	Adult	40.2	0
15	64.25	Balsam_Fir	Adult	13.9	0
16.75	63	Balsam_Fir	Adult	19.8	0
16	62	Balsam_Fir	Adult	10.9	0
17	60.75	Balsam_Fir	Adult	10.2	0
59.5	8	Balsam_Fir	Adult	13.2	0
26	68	Trembling_Aspen	Adult	32.1	0
24.75	68	White_Spruce	Adult	32.9	0
25.25	67.5	White_Cedar	Adult	20.8	0
59.5	6.25	Trembling_Aspen	Adult	36	0
26	67	White_Cedar	Adult	16.4	0
26	64.5	White_Spruce	Adult	35.6	0
23	65.5	Balsam_Fir	Adult	10.5	0
27.5	69	White_Spruce	Adult	16.3	0
23.75	60.75	Balsam_Fir	Adult	11.2	0
28.25	62	White_Cedar	Adult	29.1	0
36.75	69.5	White_Cedar	Adult	24.1	0
38	67.75	White_Cedar	Adult	16	0
36.5	67.25	Trembling_Aspen	Adult	31.3	0
34	64.25	Balsam_Fir	Adult	10.9	0
39	60	Trembling_Aspen	Adult	12.3	0
56.25	8.75	Paper_Birch	Adult	14.7	0
38	61	White_Cedar	Adult	21.1	0
35	62	Balsam_Fir	Adult	21.4	0
31	61	White_Cedar	Adult	21.9	0
30.75	60.75	White_Cedar	Adult	18.4	0
30.5	62.75	White_Cedar	Adult	15.6	0
31	65.75	Trembling_Aspen	Adult	32.7	0
56.25	7	Trembling_Aspen	Adult	34.1	0
30.5	68.5	White_Spruce	Adult	26.5	0
47.5	66.5	White_Cedar	Adult	30.7	0
46.75	68.75	Paper_Birch	Adult	14.6	0
42.75	69.25	Balsam_Fir	Adult	10.5	0
41	69.25	Trembling_Aspen	Adult	36.2	0
42	66.5	Trembling_Aspen	Adult	27.3	0
40.25	63.75	Trembling_Aspen	Adult	19.1	0
54.75	8.75	Trembling_Aspen	Adult	38.9	0
40	61	White_Cedar	Adult	15.2	0
55.25	60	White_Spruce	Adult	31.6	0
