X	Y	Species	Type	Diam	Height
3.46	2.76	Sugar_Maple	Adult	12.2	6
7.04	6.95	Sugar_Maple	Adult	21.8	24.1
7.47	3.79	Sugar_Maple	Adult	22.4	23.2
3.45	2.89	Sugar_Maple	Adult	13.2	18.5
4.56	0.84	Sugar_Maple	Adult	20.5	24
4.74	1.03	Sugar_Maple	Adult	13	14.6
2.01	10	Sugar_Maple	Adult	30.8	24.7
2.81	12.92	Sugar_Maple	Adult	11.9	15.5
0.01	15.53	Sugar_Maple	Adult	14	20
0.25	19.4	Sugar_Maple	Adult	44.2	28.1
6.82	19.68	Sugar_Maple	Adult	20	22.5
6.53	16.28	Sugar_Maple	Adult	27.3	27
9.25	21.02	Other	Adult	35.3	31.7
5.74	20.38	Sugar_Maple	Adult	25.7	25.7
7.95	29.35	Sugar_Maple	Adult	40	29.5
1.02	27.77	Other	Adult	23.2	24.6
3.66	24.24	Sugar_Maple	Adult	35.9	25.2
4.2	32.84	Sugar_Maple	Adult	24.6	23.8
3.65	38.34	Sugar_Maple	Adult	11.1	16.8
7.65	38.79	Sugar_Maple	Adult	21.3	26.5
9.27	33.9	Sugar_Maple	Adult	24.5	29.5
8.38	32.53	Sugar_Maple	Adult	19.7	22.3
0.91	42.19	Sugar_Maple	Adult	13.8	17.3
4.07	41.75	Other	Adult	30.8	31
1.1	44.15	Sugar_Maple	Adult	15.1	19
3.29	48.61	Sugar_Maple	Adult	35.7	22.4
11.21	2.87	Sugar_Maple	Adult	30.6	25.5
11.28	3.11	Sugar_Maple	Adult	15.7	19
16.79	7.48	Other	Adult	34.2	30.2
14.7	10	Yellow_Birch	Adult	25.2	20.8
13.32	15.2	Other	Adult	42.5	28.5
17.47	19.16	Sugar_Maple	Adult	39.1	26.3
15.64	28.04	Yellow_Birch	Adult	41.2	19
13.38	29.04	Sugar_Maple	Adult	32	28.1
11	26.38	Sugar_Maple	Adult	30.7	29.2
11.99	31.81	Sugar_Maple	Adult	38.4	28
18.38	39.34	Sugar_Maple	Adult	45.7	29.6
18.62	38.13	Sugar_Maple	Adult	32.9	27.5
15.41	48.36	Sugar_Maple	Adult	29.4	24.9
13.39	43.71	Sugar_Maple	Adult	22.1	21
14.27	41.04	Other	Adult	25.6	24
18.8	42.68	Other	Adult	44.4	31.4
21.75	1.1	Red_Maple	Adult	21.2	22
21.76	1.37	Red_Maple	Adult	51.4	29.8
22.79	13.65	Other	Adult	39.8	32.5
25.29	15	Yellow_Birch	Adult	37.3	21.9
21.75	19.56	Other	Adult	43.8	33.3
27.89	15.65	Other	Adult	40.5	28.6
29.14	22.75	Sugar_Maple	Adult	36.8	30.5
21.08	25.69	Red_Maple	Adult	29.5	27
20.93	25.5	Red_Maple	Adult	26.7	26
24.86	37.53	Sugar_Maple	Adult	35.8	21.6
25.35	44.54	Other	Adult	25.4	27
31.66	4.88	Sugar_Maple	Adult	22.4	25.9
33.56	3.61	Yellow_Birch	Adult	63.1	26.8
37	0	Sugar_Maple	Adult	35.2	27.3
39.09	3.32	Sugar_Maple	Adult	53.8	30.4
37.26	4.88	Other	Adult	10.4	14.5
31.79	19.27	Sugar_Maple	Adult	39.8	30
37.66	16.67	Sugar_Maple	Adult	20.7	25.8
37.9	12.13	Sugar_Maple	Adult	11.9	17.3
39.35	15.27	Sugar_Maple	Adult	13.3	19.5
36.87	26.24	Other	Adult	10.1	12.9
30.99	26.93	Sugar_Maple	Adult	14.7	18.3
30.91	23.93	Sugar_Maple	Adult	28.8	28.9
33.5	22.17	Sugar_Maple	Adult	25.5	25.5
34.65	38.27	Sugar_Maple	Adult	34.1	29
37.97	36.32	Sugar_Maple	Adult	46	28.2
37.45	31.31	Sugar_Maple	Adult	37.6	28.9
35.8	41.09	Sugar_Maple	Adult	34.9	26.8
43.15	3.77	Sugar_Maple	Adult	15.7	21.1
43.84	8.98	Other	Adult	45.4	28.3
49.27	9.01	Sugar_Maple	Adult	52	32.5
46.16	21.3	Sugar_Maple	Adult	38.8	29
45.24	24.64	Sugar_Maple	Adult	36	29.8
44.41	24.9	Other	Adult	11.2	13.9
43.41	29.82	Sugar_Maple	Adult	42	31.1
40.87	22.73	Sugar_Maple	Adult	49	31.2
43.89	34.74	Sugar_Maple	Adult	46.2	29.6
41.35	45.77	Sugar_Maple	Adult	23.3	23.9
45.11	41.52	Sugar_Maple	Adult	38.7	27
52.44	3.31	Sugar_Maple	Adult	30.5	27.3
52.4	3.46	Sugar_Maple	Adult	22.4	24.3
51.39	9.09	Sugar_Maple	Adult	32.3	26.4
52.27	10.38	Other	Adult	10	12.8
58.26	14.75	Sugar_Maple	Adult	42.6	28.5
57.91	22.21	Sugar_Maple	Adult	36	29.4
55.76	24.42	Sugar_Maple	Adult	55.2	33.2
52.23	28.01	Sugar_Maple	Adult	38.7	29
52.61	21.96	Sugar_Maple	Adult	35.6	31.5
50.83	33.13	Sugar_Maple	Adult	24.2	24.9
59.47	33.31	Sugar_Maple	Adult	33.6	26.5
54.58	31.9	Sugar_Maple	Adult	23.7	24
58.69	48.35	Sugar_Maple	Adult	68.8	30
61.25	3.43	Sugar_Maple	Adult	44.3	30.3
61.58	9.51	Sugar_Maple	Adult	37.9	27.2
68.39	6.82	Other	Adult	30	32
64.6	4.8	Sugar_Maple	Adult	35.4	24.4
69.84	3.78	Other	Adult	40.8	32.9
68.77	0.39	Other	Adult	25.4	28.5
63.19	16.01	Other	Adult	40.9	33
64.92	21.71	Other	Adult	19	26.8
65.82	24.94	Sugar_Maple	Adult	27.2	29.7
64.37	29.47	Other	Adult	24.3	16
69.07	36.36	Sugar_Maple	Adult	29.3	26.2
66.15	33.33	Sugar_Maple	Adult	22.8	27
69.13	32.26	Sugar_Maple	Adult	45.3	29.3
64.19	43.48	Sugar_Maple	Adult	49.7	28
77.11	9.92	Sugar_Maple	Adult	35.1	28.7
75.94	7.64	Sugar_Maple	Adult	36.5	28.7
77.43	7.06	Other	Adult	41	30
75.2	2	Sugar_Maple	Adult	33.6	27.6
70.84	12.95	Sugar_Maple	Adult	40.8	26.3
72.31	18.29	Sugar_Maple	Adult	22.7	19
77.53	25.37	Sugar_Maple	Adult	34.1	30
74.62	27.49	Other	Adult	28.6	29.1
73.2	20.59	Sugar_Maple	Adult	29.4	23.8
79.65	33.38	Sugar_Maple	Adult	36.5	24
75.79	33.93	Sugar_Maple	Adult	42.7	27.2
71.7	43.46	Sugar_Maple	Adult	10.2	12.4
70.54	44.12	Sugar_Maple	Adult	29.1	26.6
78.44	43.13	Other	Adult	44.5	28.6
78.71	40.26	Sugar_Maple	Adult	20.2	23
81	1.49	Other	Adult	23.7	31.1
83.14	2.31	Other	Adult	11.3	7.6
82.05	5.92	Other	Adult	18.7	15
83.99	3.45	Sugar_Maple	Adult	35.8	28
84.66	5.58	Other	Adult	31.7	30.4
86.24	6.53	Sugar_Maple	Adult	28.6	25.2
88.88	6.37	Sugar_Maple	Adult	18.5	22.9
86.94	2.63	Other	Adult	43	33.5
81.22	11.83	Other	Adult	34.9	31.9
82.57	17.34	Other	Adult	31.2	30.5
85.83	15.77	Sugar_Maple	Adult	33.7	28.5
86.34	14.06	Sugar_Maple	Adult	35.7	23.8
86.16	25.06	Sugar_Maple	Adult	43.3	31
80.89	27.23	Other	Adult	36.8	30.8
80.73	22.89	Sugar_Maple	Adult	14	17.7
82.14	39.66	Sugar_Maple	Adult	40.8	28.9
88.39	31.3	Sugar_Maple	Adult	41.6	29.4
84.13	43.54	Other	Adult	37.7	23.7
86.14	45.67	Sugar_Maple	Adult	15.2	17.9
93.98	6.9	Sugar_Maple	Adult	17	13.5
97.19	1.49	Sugar_Maple	Adult	51	28.4
91.59	18.19	Sugar_Maple	Adult	20	19.5
90.43	28.01	Sugar_Maple	Adult	39.4	29.5
94.29	25.65	Other	Adult	40.4	29.8
