X	Y	Species	Type	Diam	Height
1.26	1.64	Other	Adult	15.5	12.4
0.51	3.14	Other	Adult	13.6	10.5
2.89	2.84	White_Spruce	Adult	25	16.5
3.31	2.54	Balsam_Fir	Adult	12.9	9.7
4.09	0	Other	Adult	11.5	10
4.31	1.38	Balsam_Fir	Adult	13.5	9.8
4.28	6.05	Balsam_Fir	Adult	14.8	11.7
1.96	5.78	White_Spruce	Adult	23.4	16
0.69	9.78	Balsam_Fir	Adult	19.2	14.7
9.9	9.24	Balsam_Fir	Adult	11.2	8.1
9.9	5.24	White_Spruce	Adult	35.9	25.5
8.3	2.79	White_Spruce	Adult	40.4	25
6.95	0.46	Balsam_Fir	Adult	16.5	12.8
9.82	11.59	White_Spruce	Adult	25	14.8
5.87	14.64	Balsam_Fir	Adult	16.8	13.4
8.59	15.48	Balsam_Fir	Adult	22.5	15.9
9.64	19.69	Balsam_Fir	Adult	11.8	9.9
3.13	18.96	Balsam_Fir	Adult	12.2	11.1
0.35	19.75	White_Spruce	Adult	12.1	8.4
1.26	14.73	Balsam_Fir	Adult	17.8	11.7
3.63	23.36	Balsam_Fir	Adult	14.5	11.2
1.49	27.13	Balsam_Fir	Adult	13.8	10.8
2.36	29.04	White_Spruce	Adult	11.2	7.2
1.03	29.72	Balsam_Fir	Adult	28.2	17.3
7.26	27.58	Balsam_Fir	Adult	15.8	12.5
9.04	28.31	Balsam_Fir	Adult	21.5	14.8
6.32	21.9	Balsam_Fir	Adult	25.2	16.8
8.24	21.3	Other	Adult	10.6	9.2
8.82	20.84	Other	Adult	10.6	9.6
7.94	30	Balsam_Fir	Adult	12.1	10.5
5.48	30.45	Balsam_Fir	Adult	14.5	11.8
7.09	33.16	White_Spruce	Adult	35.2	24
6.1	37.44	White_Spruce	Adult	11.5	12.4
0.81	39.2	Balsam_Fir	Adult	25.7	18.1
1.92	36.18	Balsam_Fir	Adult	11.4	10
3.55	36.08	Balsam_Fir	Adult	11.2	10
3.62	34.83	Balsam_Fir	Adult	17.9	12.2
2.21	32.77	Balsam_Fir	Adult	13.7	11.7
1.28	40.26	White_Spruce	Adult	12.8	10.3
2.02	42.44	Balsam_Fir	Adult	11.3	11.5
4.45	40	Balsam_Fir	Adult	23.1	13.7
7.52	42.51	Balsam_Fir	Adult	12.4	10.1
3.5	44.05	Balsam_Fir	Adult	11.6	11.1
4.11	47.93	Balsam_Fir	Adult	14.6	12.3
2.61	47.93	White_Spruce	Adult	22.4	15.7
0.56	49.07	Balsam_Fir	Adult	13.7	12.5
8.67	47.53	Balsam_Fir	Adult	11.1	9.9
9.02	45.08	Balsam_Fir	Adult	13.2	12.2
9.28	42.29	Balsam_Fir	Adult	10.4	10.5
10.95	0.49	Balsam_Fir	Adult	11	9.5
13.75	6.11	Balsam_Fir	Adult	13.1	10.9
10.87	7.43	Balsam_Fir	Adult	21.9	14.9
11.18	8.17	White_Spruce	Adult	33.1	25.3
17.13	9.65	Other	Adult	22.6	15
18.61	7.67	Balsam_Fir	Adult	10.3	8.1
19.16	7.45	White_Spruce	Adult	33.9	24.4
17.29	5.31	Balsam_Fir	Adult	14.4	12
15.88	4.41	Balsam_Fir	Adult	13.5	13
18.33	3.19	White_Spruce	Adult	35.7	23
17.13	0.94	Balsam_Fir	Adult	10.4	10.4
19.48	11.13	Balsam_Fir	Adult	11	10.4
15.27	10.92	Balsam_Fir	Adult	11.8	9.8
18.32	13.74	Balsam_Fir	Adult	24.1	16.7
19.39	17.29	Balsam_Fir	Adult	14.2	11.1
13.8	18.66	Balsam_Fir	Adult	13.3	10.3
10.77	11.56	Balsam_Fir	Adult	10.7	8.2
10.45	22.61	Balsam_Fir	Adult	13.4	11.1
13	21.78	Balsam_Fir	Adult	16.2	12.1
15.48	22.87	White_Spruce	Adult	24.4	15.5
11.05	26.85	Balsam_Fir	Adult	15.1	12
19.79	25.85	Balsam_Fir	Adult	12.7	10.7
18.27	21.36	White_Spruce	Adult	24.2	15.5
19.37	20.3	White_Spruce	Adult	17.4	11.4
16.75	30.51	Balsam_Fir	Adult	18.9	14.7
15.28	32.04	Balsam_Fir	Adult	13.7	12
14.62	34.85	Balsam_Fir	Adult	14.5	12
17.58	35.97	Balsam_Fir	Adult	11.8	11.4
19.5	34.46	Balsam_Fir	Adult	17.5	11.8
19.76	35.79	Other	Adult	10	8.7
19.02	39.5	Balsam_Fir	Adult	11.1	12.6
10.91	36.51	Balsam_Fir	Adult	13.6	11.8
12.38	36.86	Balsam_Fir	Adult	12.4	11.6
13.32	35.9	White_Spruce	Adult	15.1	12.4
11.69	34.01	Balsam_Fir	Adult	18.9	14.6
11.69	40.68	Balsam_Fir	Adult	23.5	16
15.26	41.57	Balsam_Fir	Adult	10.2	11.5
18.04	49.31	Balsam_Fir	Adult	10.8	11.1
18.31	48.57	Balsam_Fir	Adult	10.2	11.4
18.56	46.76	Balsam_Fir	Adult	16.9	13.2
19.12	41.79	Balsam_Fir	Adult	15.8	13.2
19.72	43.35	Balsam_Fir	Adult	11.9	11.6
21.67	2.56	Balsam_Fir	Adult	26.3	20.3
20.56	3.62	Balsam_Fir	Adult	14.2	13.5
22.83	3.44	Balsam_Fir	Adult	10.3	11
23.45	3.9	Balsam_Fir	Adult	15.1	11.8
24.94	6.42	Balsam_Fir	Adult	15	12.5
22.14	7.83	Balsam_Fir	Adult	19.3	15.1
21.47	9.94	White_Spruce	Adult	32.1	21.2
28.4	3.84	Balsam_Fir	Adult	20.7	16
29.61	1.84	Balsam_Fir	Adult	15.1	14
29.5	13.9	Balsam_Fir	Adult	18	13.4
26.58	16.6	White_Spruce	Adult	10.4	8
27.59	19.91	Balsam_Fir	Adult	10.4	9.6
21.58	18.06	Balsam_Fir	Adult	25.5	12.1
25.01	13.73	Balsam_Fir	Adult	19	14
21.76	12.78	Balsam_Fir	Adult	10.9	10.6
23.9	20	Balsam_Fir	Adult	11.5	8.4
26.92	25.38	Balsam_Fir	Adult	10.6	8.1
25.93	31.8	Balsam_Fir	Adult	19.7	13.2
27.17	35.27	Balsam_Fir	Adult	11.2	10.1
24.5	39.46	Balsam_Fir	Adult	10	9.7
20.24	38.51	Balsam_Fir	Adult	17.5	14.7
21.48	38.18	Balsam_Fir	Adult	22.1	16.7
22.05	36.47	Balsam_Fir	Adult	15.4	12.3
23.89	33.89	Balsam_Fir	Adult	16.4	12.2
24.29	41.18	White_Spruce	Adult	17.2	14.8
22.17	42.69	Balsam_Fir	Adult	14	13.5
20.15	44.36	Balsam_Fir	Adult	15.6	13.2
22.72	45.9	Balsam_Fir	Adult	19.4	14.2
21.43	47.06	Balsam_Fir	Adult	17.2	14.2
21.5	49.03	Balsam_Fir	Adult	16	13.5
23.62	48.51	White_Spruce	Adult	12.8	12
25.11	49.14	White_Spruce	Adult	13.1	11.4
26.06	49.24	White_Spruce	Adult	16.3	14.2
28.58	49.32	Balsam_Fir	Adult	10	11.5
27.43	46.87	Balsam_Fir	Adult	12.5	11.7
26.93	44.56	Balsam_Fir	Adult	13.5	13
26.47	42.73	White_Spruce	Adult	19.1	16
26.23	41.66	White_Spruce	Adult	21.2	16.5
27.66	40.42	Balsam_Fir	Adult	12.5	13.5
29.16	40.33	Balsam_Fir	Adult	12.4	12.1
33.53	1.57	Balsam_Fir	Adult	24.7	16.2
30.38	4.92	Balsam_Fir	Adult	11.5	10.5
30.14	6.67	Balsam_Fir	Adult	33.5	17.8
33.67	7.07	Balsam_Fir	Adult	19.2	12.3
37.03	6.67	Balsam_Fir	Adult	24.9	16.8
35.02	4.88	Balsam_Fir	Adult	13.7	13.5
36.43	2.1	Balsam_Fir	Adult	22.2	16.3
38.21	11.37	Balsam_Fir	Adult	24.8	13.4
36.76	14.23	Balsam_Fir	Adult	10.2	10.1
36.99	16.94	Balsam_Fir	Adult	17.9	13.7
39.18	16.99	Balsam_Fir	Adult	17.1	12.5
35.07	17.79	Balsam_Fir	Adult	18.2	14
31.65	18.82	Paper_Birch	Adult	12	11.1
31.75	18.46	Other	Adult	11.7	9.3
32.01	17.41	Balsam_Fir	Adult	10.8	10.2
31.19	14.17	White_Spruce	Adult	13.5	10.3
33.61	23.21	Balsam_Fir	Adult	11.3	9.4
31.76	25.77	Balsam_Fir	Adult	28.8	20.8
34.87	24.46	Balsam_Fir	Adult	30.5	23.6
32.44	27.07	Other	Adult	10.2	8.2
39.27	23.77	Balsam_Fir	Adult	17.7	14.2
36.67	21.74	Paper_Birch	Adult	13.5	11
38.86	30.38	Balsam_Fir	Adult	21.4	13.9
36.3	32.93	White_Spruce	Adult	12.7	9.1
38.17	33.27	Balsam_Fir	Adult	15.1	11.9
36.35	38.13	Balsam_Fir	Adult	13.3	12.3
36.06	36.75	Balsam_Fir	Adult	13.6	11.5
33.54	39.01	Balsam_Fir	Adult	19.5	15.7
32.24	37.84	Balsam_Fir	Adult	13.8	12.2
31.12	33.95	Balsam_Fir	Adult	12.8	11
33.45	31.72	Balsam_Fir	Adult	25.8	15.9
31.23	42.85	Balsam_Fir	Adult	24.3	16.5
31.78	46.96	Balsam_Fir	Adult	12.3	9.8
30.65	47.75	White_Spruce	Adult	12.6	10.8
30.51	48.74	Balsam_Fir	Adult	13.7	12.5
32.47	48.49	White_Spruce	Adult	13.6	10.4
37.4	48.09	White_Spruce	Adult	16.5	10.9
36.08	42.29	Balsam_Fir	Adult	14.7	11.2
36.55	40.83	Balsam_Fir	Adult	13.4	12.9
40.65	0.65	Balsam_Fir	Adult	13.8	13.2
41.79	4.62	White_Spruce	Adult	13.7	9.2
43.18	5.14	Balsam_Fir	Adult	38.1	20.9
41.08	7	Balsam_Fir	Adult	11.6	11.3
42.68	8.78	Balsam_Fir	Adult	17.8	12.3
48.55	4.07	Balsam_Fir	Adult	13.1	10.2
45.71	3.87	Balsam_Fir	Adult	14.5	9.1
46.32	2.77	Balsam_Fir	Adult	22.4	17.3
47.28	12.11	Balsam_Fir	Adult	16.7	13
47.52	18.71	Balsam_Fir	Adult	10.6	10.7
48.34	19.31	Balsam_Fir	Adult	24.1	16.5
41.03	18.83	Balsam_Fir	Adult	14.3	11.5
42.07	14.04	White_Spruce	Adult	19.1	15.3
43.86	12.52	Balsam_Fir	Adult	17	13.5
41.17	21.37	White_Spruce	Adult	13.6	8.3
43.99	20.73	Paper_Birch	Adult	10.8	12.2
44.21	20.97	Balsam_Fir	Adult	15.6	13.2
41.1	25.51	Balsam_Fir	Adult	19.9	15
40.13	28.55	Balsam_Fir	Adult	15.3	13.4
42.72	28.55	Balsam_Fir	Adult	12.9	11
49.7	25.04	Balsam_Fir	Adult	11.1	8.8
48.77	25.33	Paper_Birch	Adult	10.9	12.4
45.94	23.77	Balsam_Fir	Adult	15.5	13
46.77	23.07	Balsam_Fir	Adult	12.6	13
47.08	22.13	Balsam_Fir	Adult	14.8	13.5
49.8	31.19	Balsam_Fir	Adult	21.5	12.4
46.63	30.93	Balsam_Fir	Adult	11	9.2
44.67	31.78	Paper_Birch	Adult	15.9	14.5
46.15	33.83	Balsam_Fir	Adult	10.2	10.2
48.65	36.57	Balsam_Fir	Adult	13	11.7
47.97	38.97	Balsam_Fir	Adult	13.5	12.4
47.02	39.07	Balsam_Fir	Adult	15.1	13.7
47.1	37.29	Balsam_Fir	Adult	14	12.5
42.73	36.73	White_Spruce	Adult	17.1	15
44.08	34.93	Balsam_Fir	Adult	12.7	11.3
41.28	35.73	White_Spruce	Adult	13.2	12.9
49.89	40.51	Balsam_Fir	Adult	10.1	11.1
46.7	40.92	Balsam_Fir	Adult	13.5	11.2
45.11	45.82	Balsam_Fir	Adult	11.8	11.1
48.97	44.19	Balsam_Fir	Adult	10.4	10.6
48.47	48.87	Balsam_Fir	Adult	11.1	10.6
43.01	49.22	Balsam_Fir	Adult	21.3	14.9
43.61	43.34	Balsam_Fir	Adult	21.6	16.4
41.8	44.39	Balsam_Fir	Adult	11.2	10.1
44.2	40.63	Balsam_Fir	Adult	12.4	12.5
43.33	40.3	Balsam_Fir	Adult	14.2	12.4
