X	Y	Species	Type	Diam	Height
3.75	8	White_Cedar	Adult	43	0
11.5	6.5	White_Cedar	Adult	29.8	0
83	51.75	White_Cedar	Adult	33.2	0
97	55	White_Cedar	Adult	12.9	0
96.25	56	White_Cedar	Adult	14.2	0
90.5	56.25	White_Cedar	Adult	29.8	0
90.5	55.5	Paper_Birch	Adult	44	0
93.5	50.5	Trembling_Aspen	Adult	38.5	0
96.5	50	Trembling_Aspen	Adult	34.7	0
3.5	69	White_Cedar	Adult	31.9	0
8.25	67	White_Cedar	Adult	29.2	0
9	62.5	White_Cedar	Adult	16.6	0
7.5	63.25	White_Cedar	Adult	29.6	0
2.75	61.75	White_Cedar	Adult	31	0
16.25	61	White_Cedar	Adult	20.2	0
17	61.5	White_Spruce	Adult	44.6	0
62.5	0.5	White_Cedar	Adult	21.5	0
15.25	62.5	White_Cedar	Adult	32.2	0
10.25	66.5	White_Cedar	Adult	35	0
12	69	White_Cedar	Adult	34.1	0
62	6	White_Cedar	Adult	14.3	0
20.25	66	White_Cedar	Adult	45.6	0
22.5	64.25	White_Cedar	Adult	13.3	0
26	65	White_Cedar	Adult	31.3	0
26.5	64	White_Cedar	Adult	36	0
28	69.75	White_Cedar	Adult	33.5	0
23.5	69.75	White_Cedar	Adult	20.4	0
61.5	9.5	White_Cedar	Adult	17.2	0
30.25	64	White_Cedar	Adult	22.8	0
31.25	65.25	Paper_Birch	Adult	30.1	0
31	65.5	White_Cedar	Adult	22.2	0
17.25	3	White_Cedar	Adult	16.2	0
30.25	66.25	White_Cedar	Adult	35.2	0
33.5	60.25	White_Cedar	Adult	34	0
37.5	68	White_Cedar	Adult	48.6	0
69	6.5	White_Cedar	Adult	42.3	0
45	68	White_Spruce	Adult	30.6	0
59.25	69.75	White_Cedar	Adult	12.7	0
57	68.75	White_Cedar	Adult	18	0
56	60.25	White_Cedar	Adult	22	0
60.75	63	White_Cedar	Adult	35.1	0
60.5	66	White_Cedar	Adult	36	0
61	68.25	White_Cedar	Adult	15.1	0
68.75	69.5	White_Cedar	Adult	38.1	0
70.25	65.5	White_Cedar	Adult	36	0
70.25	64.5	White_Cedar	Adult	20.8	0
73.25	64.5	White_Cedar	Adult	20.5	0
74.5	61.25	White_Cedar	Adult	36	0
78.75	62	White_Cedar	Adult	24.2	0
75.25	65.75	White_Cedar	Adult	24.6	0
76	66.5	White_Cedar	Adult	34.5	0
18	4.25	White_Cedar	Adult	25	0
80.5	60.5	White_Cedar	Adult	40	0
81	63.5	White_Cedar	Adult	32.9	0
