X	Y	Species	Type	Diam	Height
2.14	0.52	Sugar_Maple	Adult	32	23.8
5.05	5.76	Balsam_Fir	Adult	13.8	9.4
0.42	5.99	Sugar_Maple	Adult	30.4	23
6.74	6.62	Sugar_Maple	Adult	31	21.7
8.39	4.67	Sugar_Maple	Adult	35.4	24.4
7.05	4.15	Balsam_Fir	Adult	13.8	10.1
9.15	2.34	Balsam_Fir	Adult	13.5	10.5
7.99	10.4	Sugar_Maple	Adult	37	22
7.98	10.54	Sugar_Maple	Adult	21.5	17.1
6.22	12.99	Sugar_Maple	Adult	30.2	25.2
8.16	13.44	Sugar_Maple	Adult	19.1	19.5
4.31	15	Sugar_Maple	Adult	39.8	25.5
2.78	14.51	Sugar_Maple	Adult	24.8	22.3
1.13	12.23	Sugar_Maple	Adult	24.8	22
1.94	23.27	Sugar_Maple	Adult	22.8	21.4
3.43	25.57	Sugar_Maple	Adult	24.2	19.7
6.46	26.96	Sugar_Maple	Adult	20.1	18.3
7.91	22.59	Sugar_Maple	Adult	13.5	15.4
7.63	22.05	Sugar_Maple	Adult	26.9	20
7.26	30.72	Sugar_Maple	Adult	11.8	15
6.1	33.43	Sugar_Maple	Adult	19.3	20.7
8.66	35.2	Sugar_Maple	Adult	26.3	24
4.9	38.11	Balsam_Fir	Adult	12.5	9.3
5.11	36.5	Sugar_Maple	Adult	14.3	17.6
0.91	35.67	Sugar_Maple	Adult	21.3	18.3
0.8	35.81	Sugar_Maple	Adult	27.6	23
0.69	32.8	Sugar_Maple	Adult	22.2	22.7
3.57	30.89	Balsam_Fir	Adult	14.3	9.9
1.36	41.24	Other	Adult	10	12.2
0.05	46.52	Red_Maple	Adult	41.7	24.5
0.36	47.19	Balsam_Fir	Adult	21.9	17
5.01	47.56	Sugar_Maple	Adult	16.4	18.5
9.99	43.08	Sugar_Maple	Adult	17.6	20.5
14.65	1.46	Paper_Birch	Adult	24.9	23.5
14.09	4.34	Balsam_Fir	Adult	14.5	12.9
15.68	4.84	Sugar_Maple	Adult	29.5	24.7
19.62	9.89	Sugar_Maple	Adult	26.5	21.9
19.74	3.22	Sugar_Maple	Adult	25.5	22.3
17.92	10.89	Sugar_Maple	Adult	28.8	21
17.84	11.24	Sugar_Maple	Adult	30.3	22.5
19.06	14.19	Sugar_Maple	Adult	21	21.8
17.79	16.82	Balsam_Fir	Adult	11.2	8.3
14.93	19.16	Sugar_Maple	Adult	27.8	20
12.82	18.7	Sugar_Maple	Adult	16.8	17.8
13.03	16.64	Sugar_Maple	Adult	16.9	18.7
12.8	12.89	Sugar_Maple	Adult	16.8	16.6
10.61	22.63	Sugar_Maple	Adult	24.1	21.2
13.39	21.65	Sugar_Maple	Adult	16.7	21.2
12.06	24.41	Sugar_Maple	Adult	23.3	21.9
13.59	25.58	Balsam_Fir	Adult	15.1	9.5
10.55	27.68	Paper_Birch	Adult	62.5	23.8
12.56	29.22	Sugar_Maple	Adult	29.7	23.2
13.6	27.75	Balsam_Fir	Adult	11.5	9.2
16.69	25	Sugar_Maple	Adult	15.3	18
15.86	22.63	Balsam_Fir	Adult	12	8.2
17.35	20.2	Sugar_Maple	Adult	34.3	21.4
16.1	30.38	Sugar_Maple	Adult	33.4	22.3
16.58	32.91	Balsam_Fir	Adult	11.7	8.9
18.44	39.62	Balsam_Fir	Adult	10	6.4
16.46	39.91	Sugar_Maple	Adult	21.1	22.2
16.92	37.49	Sugar_Maple	Adult	18.7	22
12.52	35.37	Sugar_Maple	Adult	25.1	21.6
12.76	35.33	Sugar_Maple	Adult	27.5	21.5
13.21	32.35	Balsam_Fir	Adult	10.6	7.2
11.63	30.23	Balsam_Fir	Adult	10	8.6
10.85	40	Sugar_Maple	Adult	15.5	17.7
12.94	40.2	Sugar_Maple	Adult	12.2	18.5
11.34	48.6	Sugar_Maple	Adult	28.7	21.6
14.46	46.52	Sugar_Maple	Adult	18.3	18.5
16.07	49.11	Red_Maple	Adult	33.5	22.2
16.36	48.91	Red_Maple	Adult	37	22
16.71	49.02	Red_Maple	Adult	30	23
19.52	45.82	Sugar_Maple	Adult	15.8	17.1
17.29	41.51	Sugar_Maple	Adult	12.8	15.5
21.85	2.75	Balsam_Fir	Adult	13.2	9.7
20.44	5.98	Red_Maple	Adult	30.7	23
22.95	7.31	Balsam_Fir	Adult	12.3	8.2
25.66	9.66	Balsam_Fir	Adult	10	7.1
28.55	0.16	Sugar_Maple	Adult	21	19.6
26.28	12.86	Sugar_Maple	Adult	43.1	23
29.06	14.75	Sugar_Maple	Adult	11.9	12.7
24.35	16.98	Sugar_Maple	Adult	21.5	22.2
24.12	19.22	Sugar_Maple	Adult	30.9	22.9
22.88	14.8	Sugar_Maple	Adult	29.2	22.9
22.65	13	Sugar_Maple	Adult	30.3	21.6
20.81	20.25	Sugar_Maple	Adult	25.4	20
23.1	20.78	Sugar_Maple	Adult	42.2	24.4
20.89	25.53	Sugar_Maple	Adult	13.5	13.4
23.05	26.01	Red_Maple	Adult	40.2	23
20.69	28.07	Paper_Birch	Adult	37	21.2
27.07	29.62	Sugar_Maple	Adult	22.9	21.2
29.78	21.25	Sugar_Maple	Adult	19.4	21.4
29.96	20.87	Sugar_Maple	Adult	26.3	23.5
26.84	38.87	Red_Maple	Adult	31	22.8
21.17	37.96	Sugar_Maple	Adult	10.8	14.7
24.54	35.71	Sugar_Maple	Adult	30.7	22.8
20.65	35.23	Sugar_Maple	Adult	26.5	20.4
26.18	49.7	Red_Maple	Adult	31.5	24
28.75	47.97	Sugar_Maple	Adult	17.7	18
29.55	47.1	Sugar_Maple	Adult	26.5	22.8
27.73	46.5	Sugar_Maple	Adult	31.3	24
28.25	42.64	Sugar_Maple	Adult	13.3	18.3
20.41	40.37	Paper_Birch	Adult	32.5	22
21.58	41.53	Paper_Birch	Adult	27.2	22.7
24.23	40.77	Paper_Birch	Adult	35	22
23.43	43.18	Sugar_Maple	Adult	23.7	22.5
21.46	43.29	Sugar_Maple	Adult	17.8	19.2
25.32	46.81	Sugar_Maple	Adult	12	15.8
31.79	0.17	Sugar_Maple	Adult	40.3	25.5
32.3	0	Balsam_Fir	Adult	14.1	10
33.51	2.04	Sugar_Maple	Adult	34.5	25.6
37.11	8.34	Red_Maple	Adult	22	20.6
34.56	10.22	Balsam_Fir	Adult	14.1	9.7
32.67	18.88	Balsam_Fir	Adult	11.4	8.2
32.98	14.86	Sugar_Maple	Adult	22.2	18
31.13	15.08	Balsam_Fir	Adult	12.9	8.8
30.84	14.52	Sugar_Maple	Adult	34.5	24
30.99	14.39	Sugar_Maple	Adult	31.9	20.2
30.19	20.95	Sugar_Maple	Adult	13	13.6
30.17	27.3	Sugar_Maple	Adult	27.6	21.5
33.65	26.61	Sugar_Maple	Adult	30.1	22.2
37.51	29.74	Sugar_Maple	Adult	33.8	23.2
38.83	21.09	Sugar_Maple	Adult	27.5	21.2
39.01	20.88	Sugar_Maple	Adult	30.3	22
37.19	37.37	Sugar_Maple	Adult	24.1	22.5
38.22	39.08	Sugar_Maple	Adult	20	16.6
33.43	39.56	Sugar_Maple	Adult	35.6	24.2
31.69	34.6	Sugar_Maple	Adult	27.5	23
30.51	32.28	Sugar_Maple	Adult	31.1	22.7
30.19	42.33	Sugar_Maple	Adult	18.3	17.3
34.06	42.88	Sugar_Maple	Adult	15.8	16.6
35.34	46.68	Sugar_Maple	Adult	31.3	21.7
36.56	49.57	Red_Maple	Adult	39.8	27
36.6	49.3	Red_Maple	Adult	29.8	25
37.95	47.31	Sugar_Maple	Adult	21.3	21.4
38.51	42.94	Sugar_Maple	Adult	20.2	21.5
40.85	3.09	Sugar_Maple	Adult	32.8	23.8
44.2	4	Sugar_Maple	Adult	18	17.5
45.06	4.91	Sugar_Maple	Adult	34.3	26
42.52	5.66	Sugar_Maple	Adult	37	26.5
48.58	3.02	Sugar_Maple	Adult	25.9	16.1
43.93	14.23	Red_Maple	Adult	49.9	25
45.27	14.45	Sugar_Maple	Adult	23.7	20.5
44.69	17.15	Sugar_Maple	Adult	25.9	23.9
43.51	19.32	Red_Maple	Adult	38.5	23.6
41.72	14.57	Sugar_Maple	Adult	20.6	21
41.58	14.3	Sugar_Maple	Adult	14.5	14.9
45.86	21.76	Sugar_Maple	Adult	17.6	21.3
40.21	24.78	Sugar_Maple	Adult	35.8	24
48.49	29.1	Sugar_Maple	Adult	21.7	21.8
45.99	25.81	Sugar_Maple	Adult	25	23.2
46.43	24.92	Sugar_Maple	Adult	23.1	24
46.42	23.59	Sugar_Maple	Adult	34.3	24.4
47.49	23.04	Balsam_Fir	Adult	16	11.8
44.37	32.22	Sugar_Maple	Adult	20	19.2
44.71	33.02	Sugar_Maple	Adult	49.4	27.1
48.31	38.93	Sugar_Maple	Adult	14.4	17.5
44.54	38.43	Sugar_Maple	Adult	14.6	17
40.69	41.82	Sugar_Maple	Adult	48.4	26.2
45.53	44.29	Sugar_Maple	Adult	48	26.4
46.62	48.35	Sugar_Maple	Adult	25.5	22
53.06	0.36	Sugar_Maple	Adult	29.9	22.6
52.77	0.64	Sugar_Maple	Adult	22.3	21.7
54.95	0.39	Sugar_Maple	Adult	47.9	26
50.34	2.88	Sugar_Maple	Adult	40.7	25.7
52.06	9.22	Sugar_Maple	Adult	33.2	25.4
58.63	10.41	Sugar_Maple	Adult	32.7	24.6
58.86	16.6	Sugar_Maple	Adult	17.8	18
57.11	16.6	Red_Maple	Adult	49.5	25.8
56.88	16.45	Red_Maple	Adult	35.4	24.8
55.53	15.5	Sugar_Maple	Adult	23.1	20.2
50.38	15.5	Sugar_Maple	Adult	47.2	24.2
53.43	11.86	Balsam_Fir	Adult	10.2	6.8
55.04	21.93	Sugar_Maple	Adult	48.3	26.5
56.25	29.58	Sugar_Maple	Adult	13.3	19
59.89	29.8	Sugar_Maple	Adult	18.7	22.5
59	25.92	Sugar_Maple	Adult	26.8	24
57.34	25.09	Sugar_Maple	Adult	18.4	23.4
56.57	32.05	Balsam_Fir	Adult	12	8.3
58.6	37.3	Sugar_Maple	Adult	40.2	25.5
58.61	37.53	Sugar_Maple	Adult	15.6	19
55.77	38.53	Balsam_Fir	Adult	11.6	11.1
52.69	37.26	Sugar_Maple	Adult	40.4	23.2
54.56	35.61	Sugar_Maple	Adult	19.5	20.1
55.3	35.68	Balsam_Fir	Adult	12.4	10.1
53.98	34.39	Balsam_Fir	Adult	11.1	9.3
53.47	30.48	Sugar_Maple	Adult	43.9	20
55.74	42.06	Sugar_Maple	Adult	23	22.6
55.63	42.25	Sugar_Maple	Adult	23.5	22.6
52.65	49.81	Sugar_Maple	Adult	17	21
55.54	45.26	Sugar_Maple	Adult	20.6	22.5
57.34	48.76	Sugar_Maple	Adult	22.4	23.5
58.02	44.08	Sugar_Maple	Adult	18.1	20
58.59	40.38	Sugar_Maple	Adult	28.5	24.6
56.13	40.53	Balsam_Fir	Adult	16.7	13.6
60.95	0.3	Sugar_Maple	Adult	26.1	24.3
62.89	0.35	Sugar_Maple	Adult	29.5	23.5
60.32	4.99	Sugar_Maple	Adult	28.1	24.9
66.26	9.05	Sugar_Maple	Adult	35.4	23.6
65.87	10.58	Sugar_Maple	Adult	26.4	25.4
67.98	12.93	Sugar_Maple	Adult	10.5	14.7
