X	Y	Species	Type	Diam	Height
3.75	8	White_Cedar	Adult	45.5	0
11.5	6.5	White_Cedar	Adult	32.6	0
83	51.75	White_Cedar	Adult	34.7	0
97	55	White_Cedar	Adult	14.2	0
96.25	56	White_Cedar	Adult	17.5	0
90.5	56.25	White_Cedar	Adult	31.3	0
90.5	55.5	Paper_Birch	Adult	42.7	0
93.5	50.5	Trembling_Aspen	Adult	41.7	0
96.5	50	Trembling_Aspen	Adult	39.1	0
90	54.5	Balsam_Fir	Adult	15.8	0
3.5	69	White_Cedar	Adult	35.2	0
0.5	67.5	White_Cedar	Adult	10.6	0
8.25	67	White_Cedar	Adult	30.5	0
9	62.5	White_Cedar	Adult	17.2	0
7.5	63.25	White_Cedar	Adult	31.4	0
4.75	62	White_Cedar	Adult	52.9	0
2.75	61.75	White_Cedar	Adult	34.6	0
16.25	61	White_Cedar	Adult	20.8	0
17	61.5	White_Spruce	Adult	49.3	0
62.5	0.5	White_Cedar	Adult	24	0
15.25	62.5	White_Cedar	Adult	34.5	0
10.25	66.5	White_Cedar	Adult	34.8	0
12	69	White_Cedar	Adult	36.4	0
62	6	White_Cedar	Adult	16.7	0
20.25	66	White_Cedar	Adult	47.8	0
22.5	64.25	White_Cedar	Adult	15.3	0
26	65	White_Cedar	Adult	32.8	0
26.5	64	White_Cedar	Adult	38.4	0
28	69.75	White_Cedar	Adult	35.4	0
23.5	69.75	White_Cedar	Adult	22.5	0
61.5	9.5	White_Cedar	Adult	17.6	0
30.25	64	White_Cedar	Adult	24	0
31.25	65.25	Paper_Birch	Adult	29.3	0
31	65.5	White_Cedar	Adult	23.5	0
17.25	3	White_Cedar	Adult	18.1	0
65	8	White_Cedar	Adult	11	0
30.25	66.25	White_Cedar	Adult	36.5	0
33.5	60.25	White_Cedar	Adult	36.4	0
37.5	68	White_Cedar	Adult	52.5	0
69	6.5	White_Cedar	Adult	46.1	0
45	68	White_Spruce	Adult	38.7	0
59.25	69.75	White_Cedar	Adult	16.2	0
58	68	White_Cedar	Adult	10.8	0
57	68.75	White_Cedar	Adult	21.8	0
56	60.25	White_Cedar	Adult	28.6	0
60.75	63	White_Cedar	Adult	36.6	0
60.5	66	White_Cedar	Adult	39.6	0
61	68.25	White_Cedar	Adult	17.8	0
68.75	69.5	White_Cedar	Adult	39.7	0
70.25	65.5	White_Cedar	Adult	39.2	0
70.25	64.5	White_Cedar	Adult	21.7	0
73.25	64.5	White_Cedar	Adult	22.3	0
74.5	61.25	White_Cedar	Adult	39.2	0
78.75	62	White_Cedar	Adult	26.5	0
75.25	65.75	White_Cedar	Adult	27	0
76	66.5	White_Cedar	Adult	36.9	0
80.5	60.5	White_Cedar	Adult	41.4	0
81	63.5	White_Cedar	Adult	34.2	0
81.75	65	White_Cedar	Adult	30.3	0
80	68.5	White_Cedar	Adult	23.6	0
85	65	Paper_Birch	Adult	16.1	0
85.25	66	White_Cedar	Adult	35.1	0
86.75	69	White_Cedar	Adult	42.6	0
89.25	69	White_Cedar	Adult	22.9	0
89	64.25	White_Cedar	Adult	31	0
91	64.75	White_Cedar	Adult	24	0
90.25	67	Paper_Birch	Adult	38.7	0
90.75	69.75	White_Cedar	Adult	17.2	0
92.5	64	White_Cedar	Adult	44.6	0
97.75	68.5	White_Cedar	Adult	15.7	0
72.75	7.5	White_Cedar	Adult	50.2	0
10	76	White_Cedar	Adult	24.3	0
4	79.75	Paper_Birch	Adult	45	0
76	6.5	White_Cedar	Adult	35	0
76	3	White_Cedar	Adult	22.3	0
12	74	White_Cedar	Adult	38.4	0
12	76.25	Paper_Birch	Adult	47.9	0
10.25	76.75	White_Cedar	Adult	30.9	0
15	70.5	White_Cedar	Adult	32.3	0
18.25	79.75	Trembling_Aspen	Adult	45.1	0
19	73	White_Cedar	Adult	26	0
22	71.75	White_Cedar	Adult	35.5	0
24	73.5	White_Cedar	Adult	37.3	0
29	71	Paper_Birch	Adult	20	0
29.75	74	White_Cedar	Adult	39.8	0
12	2.25	White_Cedar	Adult	28.7	0
30.5	79.75	White_Cedar	Adult	10.6	0
32.25	77.25	White_Cedar	Adult	15.9	0
31.25	74.75	White_Cedar	Adult	35	0
33.25	73.75	White_Cedar	Adult	38.4	0
38.25	79.25	White_Cedar	Adult	28.3	0
35.5	79.5	White_Cedar	Adult	29	0
43.5	73	White_Cedar	Adult	27.7	0
44.75	79	White_Cedar	Adult	23.3	0
53	78.5	White_Cedar	Adult	33.7	0
52	75.75	Paper_Birch	Adult	38.3	0
54.75	73	White_Cedar	Adult	30	0
59.75	73.25	White_Cedar	Adult	38.3	0
58.5	76	White_Cedar	Adult	35.1	0
60	80	White_Cedar	Adult	33.3	0
60	71	White_Cedar	Adult	11.2	0
63	72	White_Cedar	Adult	24.2	0
64	73.5	White_Cedar	Adult	17.2	0
62	76	White_Cedar	Adult	14.8	0
68	77	White_Cedar	Adult	47.4	0
72.75	78.25	White_Cedar	Adult	39.9	0
73	76	White_Cedar	Adult	42.7	0
74	76.75	White_Cedar	Adult	17.5	0
76.5	78.75	White_Cedar	Adult	25	0
17	9.75	White_Cedar	Adult	34.4	0
77	72	White_Cedar	Adult	32.8	0
72	70.25	White_Cedar	Adult	42.4	0
88	78	White_Cedar	Adult	44.2	0
83.5	78.5	White_Cedar	Adult	15.7	0
83	77	White_Cedar	Adult	11.9	0
81	76	White_Cedar	Adult	22.2	0
80.5	77	White_Cedar	Adult	17.8	0
96.5	70.5	White_Cedar	Adult	28.5	0
93.75	71.75	White_Cedar	Adult	29.3	0
95	75	Paper_Birch	Adult	30	0
94	79.75	White_Cedar	Adult	31.1	0
99.75	78.5	White_Cedar	Adult	29.9	0
98.5	74	White_Cedar	Adult	27.6	0
98	77.75	White_Cedar	Adult	29.3	0
94	78	White_Cedar	Adult	10.1	0
1.5	82	White_Cedar	Adult	28.7	0
2	82.5	White_Cedar	Adult	38.2	0
3	83	Paper_Birch	Adult	31.5	0
7.25	82	White_Cedar	Adult	35.7	0
6.75	84.5	White_Cedar	Adult	34	0
8	86	White_Cedar	Adult	43.7	0
85	1	White_Cedar	Adult	28.1	0
87	0.75	White_Cedar	Adult	23.4	0
18.75	87.5	White_Cedar	Adult	24.5	0
18.5	84.5	White_Cedar	Adult	17.9	0
10.5	85	White_Cedar	Adult	37.1	0
11.5	84.25	White_Cedar	Adult	11.2	0
12	88.5	White_Cedar	Adult	14.3	0
15.5	82	White_Cedar	Adult	38.2	0
89.75	2	White_Cedar	Adult	17.2	0
84	5	White_Cedar	Adult	12.2	0
20.75	89.75	White_Cedar	Adult	13.2	0
21.5	85.25	Trembling_Aspen	Adult	52.7	0
21.5	82	White_Cedar	Adult	22.2	0
25.5	83	White_Spruce	Adult	30.9	0
27.75	81.25	White_Cedar	Adult	28.6	0
29	84.5	Trembling_Aspen	Adult	48.7	0
28.5	85.25	White_Spruce	Adult	13.2	0
16	2.75	White_Cedar	Adult	20.8	0
85	6	White_Cedar	Adult	28.6	0
27.25	85	Trembling_Aspen	Adult	35.7	0
27	87.5	Trembling_Aspen	Adult	37.5	0
28	88.5	Trembling_Aspen	Adult	42.3	0
29	89.5	Trembling_Aspen	Adult	30.9	0
85.5	7	White_Cedar	Adult	36.3	0
32.25	82.75	White_Cedar	Adult	11.2	0
30.5	84	White_Spruce	Adult	14.5	0
30	85	Paper_Birch	Adult	16.2	0
34.5	86	White_Cedar	Adult	19.9	0
33	87	White_Cedar	Adult	15.1	0
31.5	86.5	White_Cedar	Adult	15.9	0
83	9	White_Cedar	Adult	32.2	0
49.75	88	Paper_Birch	Adult	37.9	0
48.75	84	White_Cedar	Adult	22.8	0
40.5	84	White_Cedar	Adult	29.2	0
40	87	White_Cedar	Adult	23.6	0
45	88.75	White_Cedar	Adult	41.7	0
58	82.75	White_Cedar	Adult	16.9	0
55.5	82	White_Cedar	Adult	23.7	0
56	89.5	White_Cedar	Adult	34.7	0
54.5	88.5	White_Cedar	Adult	34	0
68.5	84	Paper_Birch	Adult	20.1	0
68.25	82.25	White_Cedar	Adult	19.2	0
66.5	81.5	White_Cedar	Adult	12.3	0
65.5	80.25	White_Cedar	Adult	30	0
63	80.5	White_Cedar	Adult	44.3	0
15.5	2.5	White_Cedar	Adult	38.9	0
63.5	85	White_Cedar	Adult	12	0
