X	Y	Species	Type	Diam	Height
3.13	1.73	Other	Adult	17.8	17.2
5.62	1.52	Other	Adult	17.7	15.86999969482422
4.75	3.01	Other	Adult	18	15.989999389648437
5.11	3.22	Other	Adult	23.5	18.8
9.51	0.8	Other	Adult	24.8	21.5
8.59	4.13	Other	Adult	22.4	17.360000610351562
5.31	9.74	Other	Adult	34.3	19.3
3.68	5.6	Other	Adult	29.2	18.660000610351563
2.09	7.04	Other	Adult	20.8	17.5
3.35	12.03	Other	Adult	19.3	16.460000610351564
6.61	13.4	Other	Adult	17.1	17.7
6.85	14.32	Other	Adult	13.9	13.939999389648438
7.73	14.6	Other	Adult	16.8	15.5
9.99	17.6	Other	Adult	27.4	18.2
7.09	18.07	Other	Adult	24.4	17.81999969482422
3.87	18.73	Other	Adult	29.1	18.65
3.2	17.73	Other	Adult	34.4	19.310000610351562
0.63	20.34	Other	Adult	27.1	18.33000030517578
2.63	20.96	Other	Adult	26.5	18.219999694824217
5.66	21.64	Other	Adult	18.8	16.289999389648436
8.9	20.86	Other	Adult	20.8	16.93000030517578
5.58	24.69	Other	Adult	29.4	20.2
3.02	23.99	Other	Adult	21.1	17.01000061035156
1.4	24.65	Other	Adult	17.7	15.86999969482422
4.92	29.35	Other	Adult	26.6	18.23999938964844
3.32	28.14	Other	Adult	21.6	17.15
2.57	29.67	Other	Adult	15.4	15.3
1.77	29.49	Other	Adult	25.3	18
0.38	31.2	Other	Adult	18.9	15.9
1.43	30	Other	Adult	17.1	15.63000030517578
0.84	32.47	Other	Adult	18	15.989999389648437
0.98	32.96	Other	Adult	14.1	14.069999694824219
6.56	30.6	Other	Adult	23	17.51000061035156
4.77	38.87	Other	Adult	26.8	18.280000305175783
3.07	38.15	Other	Adult	16.4	18.2
1.93	37.29	Other	Adult	14.4	14.25
1.07	43.66	Other	Adult	21.1	16.5
2.98	41.45	Other	Adult	20.6	19
3.57	42.9	Other	Adult	14	16
5.14	40.74	Other	Adult	19.4	17.3
6.69	41.55	Other	Adult	22.4	17.360000610351562
6.91	43.8	Other	Adult	24.8	17.9
9.66	44.19	Other	Adult	20.2	16.75
8.09	49.09	Other	Adult	28.2	18.51000061035156
6.32	47.37	Other	Adult	19.8	16.63000030517578
4.96	45.69	Other	Adult	22.3	17.33000030517578
3.83	48.47	Other	Adult	20.5	16.839999389648437
2.58	47.47	Other	Adult	22.9	17.480000305175782
0.46	46.91	Other	Adult	19	16.360000610351562
10.24	2.88	Other	Adult	19.7	16.589999389648437
13.6	3.54	Other	Adult	24	17.730000305175782
18.93	2.71	Other	Adult	30.1	18.789999389648436
17.33	3.74	Other	Adult	17.8	15.910000610351563
17.5	8.23	Other	Adult	16.5	15.360000610351562
16.96	8.3	Other	Adult	17.9	15.95
17.52	9.5	Other	Adult	11.4	11.95999984741211
15.47	9.31	Other	Adult	24.5	18.3
13.61	9.49	Other	Adult	29.4	21.2
11.29	8.25	Other	Adult	20.3	16.780000305175783
11.67	11.28	Other	Adult	19.6	16.560000610351562
11.08	12.33	Other	Adult	28	18.480000305175782
10.3	14.87	Other	Adult	11	11.55999984741211
11.46	17.84	Other	Adult	13.1	11.4
16.78	17.98	Other	Adult	22.5	17.38000030517578
19.78	19.45	Other	Adult	22	17.26000061035156
17.57	14.68	Other	Adult	19.6	16.560000610351562
18.61	13.2	Other	Adult	11	11.55999984741211
16.79	13.4	Other	Adult	32.2	19.060000610351562
18.91	10.28	Other	Adult	19.7	16.589999389648437
14.64	24.62	Other	Adult	26.9	18.289999389648436
10	26.36	Other	Adult	23.1	17.530000305175783
11.7	27.11	Other	Adult	13.8	13.86999969482422
18.12	28.66	Other	Adult	20.3	16.5
15.22	28.8	Other	Adult	31.9	19.019999694824218
12.19	33.53	Other	Adult	32	19.039999389648436
19.43	30.53	Other	Adult	27	18.310000610351562
19.01	32.51	Other	Adult	22.4	17.360000610351562
13.62	34.99	Other	Adult	17.7	15.2
13.6	35.88	Other	Adult	33	19.160000610351563
14.31	39.09	Other	Adult	25	17.939999389648438
13.33	41.3	Other	Adult	17.8	15.4
12.41	42.42	Other	Adult	25.9	17.1
19.66	42.75	Other	Adult	23.5	12.5
13.18	44.53	Other	Adult	17.5	15.789999389648438
11.79	44.81	Other	Adult	13.6	13.739999389648437
10.53	46.51	Balsam_Fir	Adult	17.7	16.6
14.09	46.3	Other	Adult	17	16.8
13.68	48.91	Balsam_Fir	Adult	24.6	19.3
14	49.68	Other	Adult	19.8	16.63000030517578
17.47	45.76	Other	Adult	12.7	13.089999389648437
16.17	48.95	Other	Adult	16.5	15.360000610351562
19.15	47.84	Other	Adult	29.7	18.730000305175782
29.82	2.34	Other	Adult	27.5	21
29.47	9.56	Other	Adult	15.6	17.5
27.69	7.87	Other	Adult	19.8	16.63000030517578
25.97	8.15	Other	Adult	11.4	11.95999984741211
24.56	8.5	Other	Adult	29.9	18.76000061035156
