X	Y	Species	Type	Diam	Height
0.75	5.74	Sugar_Maple	Adult	11.6	13
0.74	6.31	Sugar_Maple	Adult	37.2	20
5.23	4.11	Sugar_Maple	Adult	25.1	16.5
8.03	2.09	Balsam_Fir	Adult	26.1	18.5
9.91	11.37	Mountain_Maple	Adult	11.5	7
8.83	15.44	Sugar_Maple	Adult	28.7	18.2
4.25	21.94	Sugar_Maple	Adult	27.4	18.8
5.77	26.27	Sugar_Maple	Adult	26.7	18
9.28	27.14	Sugar_Maple	Adult	19.6	16.5
9.89	27.31	Sugar_Maple	Adult	19.6	16.3
7.03	34.17	Sugar_Maple	Adult	31.5	22.5
4.36	35.98	Sugar_Maple	Adult	39.6	21.3
3.16	37.97	Sugar_Maple	Adult	31.7	18
0.25	45.79	Sugar_Maple	Adult	37.8	18.8
5.07	48.45	Sugar_Maple	Adult	10.6	11.5
8.79	48.75	Sugar_Maple	Adult	26.3	21
8.88	42.27	Sugar_Maple	Adult	20.3	17.8
13.44	3.42	Balsam_Fir	Adult	23.6	19.5
15.18	7.48	Sugar_Maple	Adult	23.2	16.5
16.81	6.03	Sugar_Maple	Adult	14.2	16.5
17.21	12.01	Sugar_Maple	Adult	15	16
14.94	12.59	Paper_Birch	Adult	17.2	12.2
12.41	19.43	Sugar_Maple	Adult	28.8	17.6
12.74	16.58	Sugar_Maple	Adult	10.6	11.9
11.19	16.07	Sugar_Maple	Adult	19.2	18.5
15.14	17.69	Sugar_Maple	Adult	17.2	15.4
15.22	22.48	Sugar_Maple	Adult	23.9	17.6
15.26	25.9	Sugar_Maple	Adult	22.3	19
19.59	22.45	Sugar_Maple	Adult	23.5	18.1
16.34	39.52	Sugar_Maple	Adult	45.1	22.2
14.2	38.41	Sugar_Maple	Adult	110.7	25.2
12.82	37.33	Sugar_Maple	Adult	19.8	17.3
12.48	33.59	Sugar_Maple	Adult	24.3	20
12.84	32.67	Sugar_Maple	Adult	28.1	19.8
12.06	44.55	Sugar_Maple	Adult	12.5	13.4
13.38	46.58	Sugar_Maple	Adult	15.4	16.2
15.83	47.12	Sugar_Maple	Adult	20.8	18.2
20.71	4.22	Sugar_Maple	Adult	22	16.7
25.87	4.31	Sugar_Maple	Adult	19.8	16.5
29.55	5.66	Sugar_Maple	Adult	16.5	16
24.65	12.24	Sugar_Maple	Adult	35.9	18.2
24.9	15.36	Sugar_Maple	Adult	13.7	14.4
23.78	17.51	Sugar_Maple	Adult	51.9	22
22.69	19.99	Sugar_Maple	Adult	13.2	12.7
22.79	16.55	Sugar_Maple	Adult	18.8	13.5
23.02	12.55	Sugar_Maple	Adult	18.3	15.2
21.12	10.65	Sugar_Maple	Adult	38.9	21.7
21.67	22.5	Sugar_Maple	Adult	30.8	20
25.8	27.82	Balsam_Fir	Adult	19.4	14.2
25.99	26.34	Sugar_Maple	Adult	55	22.7
26.67	23.27	Sugar_Maple	Adult	31.1	17.8
28.5	36.43	Yellow_Birch	Adult	10.5	10.9
29.06	38.2	Sugar_Maple	Adult	57.7	22.8
20.24	39.19	Sugar_Maple	Adult	23.6	20.5
21.19	35.94	Sugar_Maple	Adult	19.2	16.5
20.27	36.01	Sugar_Maple	Adult	13.3	11.5
22.21	33.01	Sugar_Maple	Adult	15.8	15.5
20.99	45.03	Sugar_Maple	Adult	45.6	21.3
25.65	43.21	Sugar_Maple	Adult	23.2	19.8
26.87	46.37	Sugar_Maple	Adult	38.2	16.5
34.37	2.13	Sugar_Maple	Adult	33.5	20.5
32.95	9.72	Sugar_Maple	Adult	29.5	19.5
35.18	7.28	Sugar_Maple	Adult	23.1	18
36.5	1.93	Sugar_Maple	Adult	24.5	11
38.56	1.98	Sugar_Maple	Adult	10.2	17
39.85	0.45	Sugar_Maple	Adult	24.3	20.5
34.72	12.92	Sugar_Maple	Adult	16.6	15.8
35.98	17.12	Sugar_Maple	Adult	35	16.5
30.82	15.2	Sugar_Maple	Adult	24.7	21.5
30.73	15.03	Sugar_Maple	Adult	18.2	19.3
32.43	13.6	Sugar_Maple	Adult	11.6	14.2
32.14	11.75	Sugar_Maple	Adult	28.3	21.7
30.77	27.98	Sugar_Maple	Adult	76.4	23.4
33.9	27.67	Sugar_Maple	Adult	46.4	21.1
35.73	36.41	Sugar_Maple	Adult	14.1	12.2
31.23	30.73	Sugar_Maple	Adult	53.4	18.5
32.33	47.41	Sugar_Maple	Adult	33.4	22.5
30.77	46.26	Sugar_Maple	Adult	34.5	23.8
35.68	45.8	Sugar_Maple	Adult	31	23.6
38.9	44.57	Sugar_Maple	Adult	49.2	22.7
42.6	5.3	Sugar_Maple	Adult	71.1	21
42.2	9.61	Sugar_Maple	Adult	16.8	15.8
46.25	14.83	Sugar_Maple	Adult	32.3	19.6
49.24	18.15	Sugar_Maple	Adult	10.2	11.8
49.13	15.84	Sugar_Maple	Adult	27.6	21.5
49.54	22.22	Sugar_Maple	Adult	14.1	13.4
47.68	28.7	Sugar_Maple	Adult	10.6	11.7
42.57	23.36	Sugar_Maple	Adult	32.5	18.6
46.77	34.32	Yellow_Birch	Adult	11.9	12.2
44.66	37.85	Sugar_Maple	Adult	75.6	24
41.86	37.4	Sugar_Maple	Adult	75.1	26
42.8	30.91	Mountain_Maple	Adult	13.1	9.3
40.79	44.39	Sugar_Maple	Adult	24.3	18.2
42.26	49.69	Sugar_Maple	Adult	50.5	24
46.33	47.22	Sugar_Maple	Adult	45.7	19.8
50.73	1.86	Sugar_Maple	Adult	17.7	14
53.87	4.25	Sugar_Maple	Adult	67.5	20.7
57.27	2.04	Sugar_Maple	Adult	24.4	18.8
53	10	Sugar_Maple	Adult	37.1	21.2
53.06	18.66	Sugar_Maple	Adult	22.7	20.8
56.27	17.3	Sugar_Maple	Adult	32	19.3
53.2	20	Sugar_Maple	Adult	30.8	19.5
54.6	26.17	Sugar_Maple	Adult	55.1	23.8
53.36	24.28	Sugar_Maple	Adult	22.6	18.4
59.62	37.79	Sugar_Maple	Adult	42.1	20.5
56.49	36.52	Sugar_Maple	Adult	24.7	15.2
51.52	39.04	Sugar_Maple	Adult	39.2	21
52.2	41.62	Sugar_Maple	Adult	10.4	12.4
51.67	42.5	Sugar_Maple	Adult	12	12.3
53.75	49.17	Sugar_Maple	Adult	16.9	15.2
59.37	46.77	Sugar_Maple	Adult	46.6	26.2
61.2	0.9	Sugar_Maple	Adult	12.3	13.6
61.06	6.67	Sugar_Maple	Adult	20.9	16.3
65.3	5.25	Sugar_Maple	Adult	13.1	12
65.13	5.41	Sugar_Maple	Adult	15.6	16.7
69.95	1.44	Sugar_Maple	Adult	34.3	19.5
65.47	13	Sugar_Maple	Adult	11.4	13.3
63.61	13.61	Sugar_Maple	Adult	42.5	20
67.85	17.36	Sugar_Maple	Adult	13.6	12.8
66.65	18.08	Sugar_Maple	Adult	17.2	15.3
62.26	18.3	Sugar_Maple	Adult	73.5	24.5
69.09	29.94	Sugar_Maple	Adult	11	13
68.08	26.39	Sugar_Maple	Adult	22.3	18.5
68.06	38.53	Sugar_Maple	Adult	65.6	25
65.25	31.86	Sugar_Maple	Adult	12.8	11.6
61.9	35.18	Sugar_Maple	Adult	46.3	20.5
64.44	44.58	Sugar_Maple	Adult	16.6	13.8
62.24	44.75	Sugar_Maple	Adult	47.2	19.7
66.75	47.95	Sugar_Maple	Adult	15.1	12.8
66.66	46.21	Sugar_Maple	Adult	67.3	27
73.13	0.62	Sugar_Maple	Adult	39.3	21.3
70.89	5.98	Sugar_Maple	Adult	17.4	18
79.28	10.2	Sugar_Maple	Adult	25.2	20.2
78.73	16.37	Sugar_Maple	Adult	40.6	21.2
78.79	19.96	Sugar_Maple	Adult	62.6	23.5
75.84	16.65	Sugar_Maple	Adult	62.7	21.8
73.89	18.53	Sugar_Maple	Adult	26.9	18.7
75.13	25.17	Sugar_Maple	Adult	54.7	24.7
76.59	27.37	Sugar_Maple	Adult	69.9	27
77.74	38.61	Sugar_Maple	Adult	51.6	23.5
74.84	42.55	Sugar_Maple	Adult	24.6	19.5
75.61	41.93	Sugar_Maple	Adult	17.1	16.2
80.46	1.74	Sugar_Maple	Adult	75.5	21.5
81.92	5.6	Sugar_Maple	Adult	12.8	13
83.47	6.62	Sugar_Maple	Adult	32.3	18.4
84.71	8.84	Sugar_Maple	Adult	23.3	21.1
89.51	2.96	Sugar_Maple	Adult	21.6	18.5
89.14	11.86	Sugar_Maple	Adult	32.8	19.2
87.74	18.26	Sugar_Maple	Adult	28.5	19.3
84.06	10.85	Sugar_Maple	Adult	29.3	19.5
82.07	24.47	Sugar_Maple	Adult	28.2	19.5
88.4	21.86	Sugar_Maple	Adult	13.5	14.7
89.27	22.41	Sugar_Maple	Adult	22	18.5
89.51	37.73	Sugar_Maple	Adult	11.7	13.3
89.04	37.64	Sugar_Maple	Adult	11.6	12.8
85.74	36.89	Sugar_Maple	Adult	38.4	20.8
84.34	32.38	Sugar_Maple	Adult	33.1	21
80.27	46.59	Sugar_Maple	Adult	22.4	16.2
80.87	47.48	Sugar_Maple	Adult	50.8	24.1
87.94	47.42	Sugar_Maple	Adult	33.8	24.2
86.26	44.14	Sugar_Maple	Adult	14.5	16.4
87.27	41.3	Sugar_Maple	Adult	12.2	14.7
93.65	5.97	Sugar_Maple	Adult	25.7	17.5
91.28	7.15	Sugar_Maple	Adult	24.3	18
92.43	7.98	Sugar_Maple	Adult	24.2	19.2
96	11.17	Sugar_Maple	Adult	14	14.8
94.6	17.33	Sugar_Maple	Adult	33.4	21.3
92.06	18.31	Sugar_Maple	Adult	10.8	13.4
92.72	22.8	Sugar_Maple	Adult	20.1	18
92.96	28.67	Sugar_Maple	Adult	34.6	19.6
95.73	22.49	Sugar_Maple	Adult	15.4	18
95.99	22.25	Sugar_Maple	Adult	12.1	12
96.81	32.89	Sugar_Maple	Adult	82.5	21
98.55	37.87	Yellow_Birch	Adult	41	21.4
94.37	35.78	Sugar_Maple	Adult	27.5	19.8
92.17	42.39	Sugar_Maple	Adult	17.6	15.7
91.45	43.11	Sugar_Maple	Adult	21.6	21
