X	Y	Species	Type	Diam	Height
2.71	0.45	Balsam_Fir	Adult	25.8	21.4
1.66	1.18	Balsam_Fir	Adult	16.6	15.4
1.42	1.6	Balsam_Fir	Adult	17.7	16.5
1.71	3.09	Balsam_Fir	Adult	15	16.3
1.89	3.6	Balsam_Fir	Adult	15.9	15.9
0.4	4.22	Balsam_Fir	Adult	13.5	15.3
1.11	5.25	Balsam_Fir	Adult	14.7	15.5
5.48	2.9	Balsam_Fir	Adult	14.6	15.4
6.72	4.23	Balsam_Fir	Adult	14.2	15
6.96	4.7	Balsam_Fir	Adult	14.3	14.5
3.11	5.25	Balsam_Fir	Adult	15.9	16.3
2.41	7.4	Balsam_Fir	Adult	21.9	16.2
8.08	9.54	Balsam_Fir	Adult	14	14
8.39	9.67	Balsam_Fir	Adult	14.8	14
9.17	9.03	Balsam_Fir	Adult	18	17.3
9.03	8.65	Balsam_Fir	Adult	16.1	14.3
8.9	4.67	Balsam_Fir	Adult	14.7	12.8
5.66	0.22	Paper_Birch	Adult	16.5	14.5
5.87	0.31	Balsam_Fir	Adult	21.1	16.4
9.31	11.5	Paper_Birch	Adult	10.3	10.4
7.98	13.1	Balsam_Fir	Adult	23.7	17.4
9.75	14.65	Balsam_Fir	Adult	18.8	17.2
9.99	17	Paper_Birch	Adult	16	13.3
9.68	17.67	Balsam_Fir	Adult	14	15.6
8.77	18.91	Balsam_Fir	Adult	24	17.3
3.56	16.23	Paper_Birch	Adult	12.1	7.5
3.25	15.71	Balsam_Fir	Adult	19.9	18.4
2.7	14.5	Balsam_Fir	Adult	22.1	16.5
1.26	16.89	Balsam_Fir	Adult	18.6	15.6
0.51	13.87	Balsam_Fir	Adult	15.8	14.2
2.73	11.37	Balsam_Fir	Adult	13.9	14.3
1.7	11.55	Balsam_Fir	Adult	12.9	10.6
1.66	21.12	Balsam_Fir	Adult	23.2	16.6
1.48	22.73	Balsam_Fir	Adult	17	16.8
2.34	23.73	Balsam_Fir	Adult	10.3	13.6
2.86	23.43	Balsam_Fir	Adult	20.3	16
4.54	23.44	Paper_Birch	Adult	10.4	9.9
4.75	24.43	Balsam_Fir	Adult	11.7	8.5
3.82	24.86	Balsam_Fir	Adult	16.6	14.9
2.38	26.2	Balsam_Fir	Adult	23.3	20.2
2.35	27.02	Balsam_Fir	Adult	15.9	16.4
2.03	27.84	Balsam_Fir	Adult	11.3	14.8
0.1	27.8	Balsam_Fir	Adult	21.3	17.3
3.16	27.94	Balsam_Fir	Adult	21.7	18
4.03	27.76	Paper_Birch	Adult	14.3	10.1
4.3	27.04	Balsam_Fir	Adult	14.9	13.1
7.73	28.2	Paper_Birch	Adult	11.1	10
8.64	26.53	Balsam_Fir	Adult	20.1	16.4
8.46	20.81	Balsam_Fir	Adult	12.2	12.9
9.54	20.83	Paper_Birch	Adult	10.7	11.5
8.5	30.16	Balsam_Fir	Adult	18.2	15.1
8.37	31.2	Balsam_Fir	Adult	16.7	15.3
9.42	33.75	Balsam_Fir	Adult	17.9	16.7
8.87	35.34	Balsam_Fir	Adult	21.5	14.1
6.42	36.21	Balsam_Fir	Adult	19.1	15.5
7.9	39.88	Balsam_Fir	Adult	15	13.5
4.77	39.73	Paper_Birch	Adult	13.6	9.8
2.06	38.49	White_Spruce	Adult	29	18.9
1.13	36.5	Balsam_Fir	Adult	25.5	20
3.04	35.17	Balsam_Fir	Adult	17.1	12.8
2.52	34.43	Balsam_Fir	Adult	10.9	13.5
3.25	33.23	Balsam_Fir	Adult	15.8	15.4
3.14	32.96	Balsam_Fir	Adult	17.3	15.6
3.29	30.52	White_Spruce	Adult	14	10.6
1.75	30.92	Balsam_Fir	Adult	21.3	17.5
2.83	40.64	Paper_Birch	Adult	11.6	9.9
2.49	41.2	Balsam_Fir	Adult	18.4	16
1.99	42.17	Balsam_Fir	Adult	10	13.6
0.02	42.86	Balsam_Fir	Adult	20	17.7
3.77	43.79	Balsam_Fir	Adult	16.2	14.6
4.4	43.73	Balsam_Fir	Adult	17.7	17.9
4.05	45.93	Balsam_Fir	Adult	23.9	18.6
0.47	44.58	Balsam_Fir	Adult	14.8	16.7
1.24	45.74	Balsam_Fir	Adult	12.1	14.6
1.51	47	Balsam_Fir	Adult	28.8	18.9
3.26	49.96	Balsam_Fir	Adult	28	22.4
8.33	47.33	Balsam_Fir	Adult	21.5	18.6
6.42	46.31	Balsam_Fir	Adult	11.3	13.7
6.1	44.5	Balsam_Fir	Adult	11.5	14.9
6.79	44.49	Balsam_Fir	Adult	14.8	14.5
9.11	44.51	Balsam_Fir	Adult	18.5	16.9
7.76	42.73	Balsam_Fir	Adult	17.6	16.1
6.89	42.71	Balsam_Fir	Adult	12	13.7
6.66	42.89	Balsam_Fir	Adult	11.1	13.6
6.09	40.79	Balsam_Fir	Adult	12.6	11.6
6.57	40.64	Balsam_Fir	Adult	25	17.1
13.68	2.1	Balsam_Fir	Adult	18.9	16.9
12.58	2.06	Balsam_Fir	Adult	19.2	15.5
11.52	1.65	Balsam_Fir	Adult	17.1	14.5
10.8	3.92	Balsam_Fir	Adult	17.6	16.4
12.59	3.05	Paper_Birch	Adult	13.8	11.3
13.51	3.77	Balsam_Fir	Adult	13	15.4
11.39	5.65	Balsam_Fir	Adult	21	17.9
10.12	5.98	Paper_Birch	Adult	12.6	11.1
10.19	6.16	Paper_Birch	Adult	10.5	12.1
11.52	9.38	Balsam_Fir	Adult	18.8	18.5
13.66	9.89	Balsam_Fir	Adult	13.1	15.4
13.6	7.59	Balsam_Fir	Adult	19.5	18.6
13.85	7.08	Balsam_Fir	Adult	17.1	15.9
17.39	7.03	Balsam_Fir	Adult	25.5	17.3
19.7	5.99	Balsam_Fir	Adult	18.4	17.1
19.61	4.24	Balsam_Fir	Adult	15.9	15.8
19.76	3.59	Balsam_Fir	Adult	11.3	12.4
19.93	3.1	Balsam_Fir	Adult	15	13.6
19.25	0.24	Balsam_Fir	Adult	18	15.8
18.13	10.17	Balsam_Fir	Adult	14.5	15.9
16.91	10.62	Balsam_Fir	Adult	12.9	16.7
16.39	10.37	Balsam_Fir	Adult	17.5	18
15.24	10.39	Balsam_Fir	Adult	11.4	14.8
14.36	10.22	Balsam_Fir	Adult	16.4	17.6
18.05	11.36	Balsam_Fir	Adult	18	16.3
17.52	12.31	Balsam_Fir	Adult	17.1	17.1
16.72	12.46	Balsam_Fir	Adult	22.6	17.8
15.74	15.17	Balsam_Fir	Adult	20.7	18
16.73	16.42	Balsam_Fir	Adult	25.2	19.5
17.81	17.02	Balsam_Fir	Adult	17.2	16.6
15.39	18.51	Paper_Birch	Adult	13.5	14.7
14.45	18.39	Balsam_Fir	Adult	13.5	17
14.59	19.98	Balsam_Fir	Adult	13.6	13.2
13.64	19.6	Balsam_Fir	Adult	11.3	15.1
12.4	19.43	Balsam_Fir	Adult	16	16.8
11.95	16.23	White_Spruce	Adult	14.8	14.2
12.88	16.41	Balsam_Fir	Adult	20	17.8
14.2	16.21	Balsam_Fir	Adult	20.8	17.4
11.31	13.14	Balsam_Fir	Adult	19.4	18.1
10.23	11.58	Balsam_Fir	Adult	16.3	16.2
10.85	10.65	Balsam_Fir	Adult	15.1	16.5
11.61	21.65	Balsam_Fir	Adult	23.3	19.7
11.84	22.2	Balsam_Fir	Adult	11.9	14.1
16.14	20.38	Paper_Birch	Adult	12.8	12.7
16.15	20.79	Balsam_Fir	Adult	20.4	15.5
16.23	21.99	Balsam_Fir	Adult	17.7	15.6
14.14	21.76	Balsam_Fir	Adult	12.5	15.3
13.88	23.37	Balsam_Fir	Adult	20.2	19.3
11.16	25.91	Balsam_Fir	Adult	20.2	16.2
12.64	28.6	Balsam_Fir	Adult	17.1	16.7
11.64	29.66	Balsam_Fir	Adult	19.8	18.1
13.19	28.77	Balsam_Fir	Adult	13.2	13.5
14.41	26.72	White_Spruce	Adult	17.2	15.5
16.54	28.25	Balsam_Fir	Adult	15.9	15.2
16.39	29.83	Balsam_Fir	Adult	16.3	15
19.52	28.26	Paper_Birch	Adult	13.5	11.4
17.86	26.31	Paper_Birch	Adult	11.5	11.1
15.47	25.28	Balsam_Fir	Adult	20.5	17.6
17.19	24.03	Balsam_Fir	Adult	22	18
19.08	21.7	Balsam_Fir	Adult	16	16.4
19.35	21.92	Paper_Birch	Adult	13.2	12.4
17.68	31.19	Balsam_Fir	Adult	22.5	16.9
17.58	32.24	Balsam_Fir	Adult	17.9	14.9
16.91	33.4	Balsam_Fir	Adult	13.1	14.6
14.18	31.75	Paper_Birch	Adult	11.7	9.7
14.41	32.65	Balsam_Fir	Adult	10.5	12.2
14.49	34.42	Balsam_Fir	Adult	21.5	16.9
15.35	36.24	Balsam_Fir	Adult	14.4	15.3
16.24	36.76	Balsam_Fir	Adult	23.6	17.9
14.04	38.38	Balsam_Fir	Adult	17.4	15.9
12.06	39.17	Balsam_Fir	Adult	21.7	16.6
