X	Y	Species	Type	Diam	Height
5.63	2.08	Sugar_Maple	Adult	36	21.6
1.01	9.39	Sugar_Maple	Adult	22	19.5
8.9	3.32	Sugar_Maple	Adult	11.1	14.7
5.87	11.84	Sugar_Maple	Adult	40.2	20
6.13	12.3	Sugar_Maple	Adult	15.9	16.9
3.25	17.62	Sugar_Maple	Adult	17.2	15.6
0.4	19.91	Sugar_Maple	Adult	13	18.4
0.36	17.99	Sugar_Maple	Adult	18.6	18.3
3.35	11.58	Sugar_Maple	Adult	13.3	12.2
1.03	23.92	Sugar_Maple	Adult	24.1	20.7
1.13	28.13	Sugar_Maple	Adult	11.9	15.9
6.33	28.81	Sugar_Maple	Adult	40.5	20.3
7.66	32.93	Sugar_Maple	Adult	52.7	23.7
8.41	34.32	Sugar_Maple	Adult	46.5	23
6.92	38.3	Sugar_Maple	Adult	16.2	15.5
3.85	30	Sugar_Maple	Adult	16.7	16
1.04	46.56	Sugar_Maple	Adult	37.5	21
2.89	47.24	Sugar_Maple	Adult	42.7	19.8
4.47	48.57	Sugar_Maple	Adult	12.7	14.9
10.69	3.12	Sugar_Maple	Adult	25.7	21.2
19.31	4.79	Sugar_Maple	Adult	35.3	20
14.93	16.3	Sugar_Maple	Adult	51.6	20.4
11.73	12.62	Sugar_Maple	Adult	21.1	20.5
13.48	21.97	Yellow_Birch	Adult	15.7	14.1
14.22	26.5	Sugar_Maple	Adult	37.3	20.6
17.62	25.43	Sugar_Maple	Adult	17.2	20.2
17.89	31.69	Sugar_Maple	Adult	16.8	19
18.99	33.08	Sugar_Maple	Adult	12.2	15.5
10.26	36.39	Sugar_Maple	Adult	23.5	17.3
13.46	32.62	Sugar_Maple	Adult	31.9	23.9
13.41	31.44	Sugar_Maple	Adult	13.3	13.1
15.77	49.01	Sugar_Maple	Adult	37	19.7
23.81	0.9	Sugar_Maple	Adult	41.6	22.5
23.08	8.67	Sugar_Maple	Adult	14.8	18.2
29.03	8.27	Sugar_Maple	Adult	14.9	19.1
25.99	3.69	Sugar_Maple	Adult	40.6	22.5
26.92	19.36	Sugar_Maple	Adult	28.6	18.5
21.3	15.24	Sugar_Maple	Adult	14.3	15.7
23.4	14.52	Sugar_Maple	Adult	22.4	19.8
22.1	14.32	Sugar_Maple	Adult	38.3	20.1
23.77	21.84	Sugar_Maple	Adult	26.6	20
22.49	22.17	Sugar_Maple	Adult	16.1	19.6
24.73	25.88	Sugar_Maple	Adult	25.7	21.5
21.38	26.88	Sugar_Maple	Adult	18.7	20.6
28.5	24.58	Sugar_Maple	Adult	17.7	18.8
29.05	22.14	Yellow_Birch	Adult	37.5	19.7
28.45	20	Sugar_Maple	Adult	24.1	20.6
28.3	31.83	Sugar_Maple	Adult	29.7	21.6
28.79	35.53	Sugar_Maple	Adult	14.6	17.5
21.35	39.91	Sugar_Maple	Adult	26.3	18
20.46	36.23	Sugar_Maple	Adult	43.6	24
23.81	32.92	Sugar_Maple	Adult	23.2	17.2
24.44	30.7	Yellow_Birch	Adult	39.2	20.5
21.65	40.94	Sugar_Maple	Adult	52.5	24.4
21.66	43.15	Sugar_Maple	Adult	11	14.1
24.89	45	Sugar_Maple	Adult	61.8	19.1
33.35	3.01	Yellow_Birch	Adult	22.8	15.8
30.21	9.73	Sugar_Maple	Adult	15.7	18.9
39.03	11.28	Sugar_Maple	Adult	18.7	19.1
34.8	14.28	Yellow_Birch	Adult	38.4	20.5
33.8	13.33	Sugar_Maple	Adult	21.6	20.1
35.74	20	Sugar_Maple	Adult	26.6	19.9
35.46	30	Sugar_Maple	Adult	19	17.9
36.46	33.48	Sugar_Maple	Adult	23.1	17.1
35.95	36.82	Sugar_Maple	Adult	20.5	19.3
30.3	39.45	Sugar_Maple	Adult	22	16.8
31.9	36.37	Sugar_Maple	Adult	15.2	18.6
34.33	45.11	Sugar_Maple	Adult	26.2	19.3
36.93	43.69	Yellow_Birch	Adult	18.8	18.3
36.95	43.2	Yellow_Birch	Adult	44.5	22
40.97	0.47	Sugar_Maple	Adult	10.3	9.5
40.65	3.55	Sugar_Maple	Adult	18	16.7
43.38	4.67	Sugar_Maple	Adult	20.1	19.5
43.53	6.47	Sugar_Maple	Adult	25.9	21
41.52	6.24	Sugar_Maple	Adult	29.8	20.7
47.65	1.52	Sugar_Maple	Adult	41.7	20.6
49.66	12.77	Sugar_Maple	Adult	16.2	16.4
44.18	17.38	Sugar_Maple	Adult	27.1	20.9
42.84	19.82	Sugar_Maple	Adult	21.8	19.4
41.03	17.67	Sugar_Maple	Adult	25	20.8
42.35	14.89	Sugar_Maple	Adult	20.3	18.8
41.5	27.04	Balsam_Fir	Adult	16	16
48.31	25.86	Sugar_Maple	Adult	27.4	21.3
46.04	32.13	Sugar_Maple	Adult	29.7	19.8
40.82	39.77	Yellow_Birch	Adult	39.1	20.5
44.52	31.77	Sugar_Maple	Adult	27.1	19.2
40.62	30.91	Paper_Birch	Adult	24.6	18.9
40.51	40.48	Sugar_Maple	Adult	15.6	15.5
40.91	40.93	Sugar_Maple	Adult	16.8	12
42.86	44.42	Balsam_Fir	Adult	11.8	10.1
43.64	49.1	Balsam_Fir	Adult	20.8	18.6
54.69	4.99	Sugar_Maple	Adult	10.4	15.4
57.78	4.67	Yellow_Birch	Adult	16.2	15.3
57.09	4.44	Yellow_Birch	Adult	14.2	15.6
