X	Y	Species	Type	Diam	Height
0.98	1	Jack_Pine	Adult	10.6	12.5
1.75	1.74	Other	Adult	13.6	12.8
3.88	4.08	Other	Adult	17.5	15.4
4.32	4.83	Other	Adult	10.8	12.9
4.53	5.34	Other	Adult	11	9.6
3.83	5.7	Jack_Pine	Adult	11.7	13.2
1.45	4.42	Other	Adult	13.9	12.9
0.21	6.22	Other	Adult	19.9	16.1
2.06	8.35	Jack_Pine	Adult	14.7	12.5
2.31	7.95	Other	Adult	10.6	9.5
3.74	6.77	Other	Adult	16.8	16.1
4.3	6.51	Jack_Pine	Adult	12.3	12.5
4.53	8.47	Other	Adult	14.8	14
7.7	8.54	Other	Adult	10.6	11.8
8.65	8.39	Other	Adult	12.1	9.4
8.92	8.18	Jack_Pine	Adult	10.3	12.5
7.33	2.79	Other	Adult	16.6	15.4
7.64	2.11	Jack_Pine	Adult	13.8	13.9
5.41	1.56	Other	Adult	11.9	12.8
6.74	10.3	Other	Adult	11.1	10.6
5.94	10.31	Other	Adult	16.4	13.1
7.46	11.05	Other	Adult	14.7	13.9
9.61	13.11	Other	Adult	12	11.9
9.68	14.06	Other	Adult	13.1	13.3
8.95	14	Other	Adult	11.6	13.3
8.81	13.71	Other	Adult	13.5	13.9
6.31	13.37	Jack_Pine	Adult	12.8	12.7
5.74	15.1	Jack_Pine	Adult	10.7	12.9
6.01	15.94	Jack_Pine	Adult	12.9	13.8
6.49	15.49	Jack_Pine	Adult	15.5	13.7
9.26	15.37	Jack_Pine	Adult	11.9	13.2
9.29	16.11	Jack_Pine	Adult	10.3	12.3
9.07	16.2	Other	Adult	10.3	13.3
8.52	16.06	Other	Adult	10	10.4
9.51	16.31	Other	Adult	12.8	8.9
6.04	19.67	Other	Adult	12.2	12.4
4.56	18.1	Jack_Pine	Adult	12.8	11.8
4.18	18.19	Other	Adult	14.1	14.7
2.86	19.58	Jack_Pine	Adult	12	13.2
2.86	19.08	Jack_Pine	Adult	10.5	12.6
1.51	19.58	Jack_Pine	Adult	11.3	13.4
0.1	19.14	Other	Adult	14.7	12.7
0.77	16.64	Other	Adult	13.2	12.1
0.51	15.79	Other	Adult	12.2	12.8
4.5	16.58	Other	Adult	11.6	13.3
4.83	15.3	Other	Adult	15.7	10.7
0.33	14.46	Jack_Pine	Adult	10.4	11.8
0.26	14.05	Other	Adult	12.5	11.9
1.95	13.83	Jack_Pine	Adult	11.6	12
3.61	12.61	Jack_Pine	Adult	10.2	11
0.05	20.19	Other	Adult	13.5	10.6
1.86	20.58	Jack_Pine	Adult	10.2	12.2
2.22	20.59	Other	Adult	10	9.6
0.18	21.77	Jack_Pine	Adult	13.2	14.4
1.33	22	Other	Adult	20.6	16.8
3.18	23.13	Other	Adult	10.7	12
4.13	22.67	Jack_Pine	Adult	14	13.9
3.79	23.84	Other	Adult	12.2	11.8
6.05	24.36	Other	Adult	14.7	14.5
4.61	25.83	Jack_Pine	Adult	11.8	11.7
3.24	24.98	Jack_Pine	Adult	11.3	13.2
0.6	26.54	Other	Adult	14	13.1
2.18	28.84	Jack_Pine	Adult	11.6	12.2
3.31	28.48	Other	Adult	14	12.2
3.47	29.59	Jack_Pine	Adult	10.3	11.3
5.22	27.09	Other	Adult	12.2	15
6.3	29.5	Jack_Pine	Adult	11.5	12.8
7.44	29.37	Other	Adult	11.6	14.3
8.32	29.54	Jack_Pine	Adult	11.4	13.7
9.48	29.15	Other	Adult	11.1	11
9.85	28.55	Jack_Pine	Adult	12	13.6
9.95	28.34	Other	Adult	11.7	11.5
6.31	26.06	Other	Adult	12.6	11.7
9.97	24.4	Other	Adult	10.5	11.8
8.92	23.85	Jack_Pine	Adult	12.9	13.2
8.05	24.32	Other	Adult	11	12
8.4	23.51	Other	Adult	14.4	14.1
8.72	30.69	Other	Adult	14.4	15
5.94	30.22	Other	Adult	10.6	12.5
4.18	30.94	Jack_Pine	Adult	10.1	12.5
4.46	31.4	Jack_Pine	Adult	10.6	13.2
9.87	34.85	Other	Adult	13.4	12.6
9.12	38.34	Other	Adult	13.2	12.6
4.59	38.35	Other	Adult	12.1	12.6
3.72	38.04	Other	Adult	10.3	12.2
3.01	39.94	Other	Adult	10.6	12.4
0.72	37.77	Other	Adult	13.4	12.8
3.11	35.31	Other	Adult	12.6	11.6
3.62	35.83	Other	Adult	10.6	12
5.08	34.91	Other	Adult	12.6	14.2
4.5	33.65	Jack_Pine	Adult	18	12.9
3.83	33.43	Other	Adult	10.8	11.6
2.95	30.85	Other	Adult	11	11.9
2.49	30.55	Other	Adult	10.6	12.9
2.4	42.04	Other	Adult	10.7	11.6
3.15	41.19	Other	Adult	11	11.8
0.3	43.59	Jack_Pine	Adult	11	13.6
0.26	45.54	Other	Adult	11.6	11.4
0.58	45.71	Jack_Pine	Adult	12	13.4
2.89	45.88	Jack_Pine	Adult	10.3	12.9
3.19	45.73	Jack_Pine	Adult	10	12.4
4.54	43.78	Other	Adult	12.9	13.6
5.1	43.55	Other	Adult	10.7	12.6
5.64	43.67	Other	Adult	12.1	12.2
7.7	45	Other	Adult	12.8	14.2
7.14	46.39	Jack_Pine	Adult	11.4	13.9
6.05	46.46	Jack_Pine	Adult	13.5	13.6
4.53	46.93	Jack_Pine	Adult	11.8	13.9
4.29	47.29	Other	Adult	11.5	13.9
2.84	47.98	Jack_Pine	Adult	11	13.4
2.48	48.96	Other	Adult	14.2	13.3
3.43	49.92	Other	Adult	13	13.9
3.45	49	Jack_Pine	Adult	14.7	16.3
4.03	49.48	Other	Adult	12.4	12.7
6.43	49.34	Other	Adult	12.7	14
6.56	49.93	Jack_Pine	Adult	12.6	14
7.82	49.31	Jack_Pine	Adult	10.8	13.4
8.69	48.42	Other	Adult	11.4	12.2
9.08	46.97	Other	Adult	10.2	9.4
9.77	45.27	Other	Adult	12.9	14.2
9.33	44.65	Jack_Pine	Adult	12.2	14.4
8.71	45.79	Jack_Pine	Adult	10.6	11.2
7.97	47.87	Jack_Pine	Adult	12	13.7
9.23	42.99	Other	Adult	13.6	14
9.35	42.36	Other	Adult	15.5	14.5
7.56	40.43	Other	Adult	11.4	12.7
10.17	0.18	Jack_Pine	Adult	10.2	11.5
10.44	1.12	Other	Adult	15.2	14.4
11.39	0.65	Other	Adult	14.9	15
14.1	1.08	Jack_Pine	Adult	13.8	13.8
13.65	4.07	Other	Adult	15.6	15.2
14.76	4.86	Jack_Pine	Adult	10.9	12.9
14.83	5.3	Other	Adult	13.5	13.2
13.04	5.01	Other	Adult	12.5	13.2
11.53	5.56	Other	Adult	10.5	11.8
10.72	5.25	Other	Adult	10.2	10.7
10.14	8.5	Other	Adult	16.9	15.3
15.44	6.68	Jack_Pine	Adult	13.5	12.4
19.98	8.56	Other	Adult	15.3	15.1
19.4	8.06	Other	Adult	15	15.6
16.51	4.73	Other	Adult	13.9	13.3
17.35	4.59	Other	Adult	15.8	14.3
18.83	4.58	Other	Adult	10.1	9.5
18.82	2.37	Other	Adult	12.7	12.5
18.07	1.92	Other	Adult	10.2	10.6
17.01	1.63	Jack_Pine	Adult	12.6	13.5
16.09	0.62	Jack_Pine	Adult	11.9	12.6
19.6	1.63	Other	Adult	10.4	11.5
18.46	12.03	Other	Adult	15.3	16.4
17.29	12.29	Other	Adult	12.9	13.2
16.1	13.23	Other	Adult	16.6	16.1
17.03	13.49	Other	Adult	12.8	13
19.34	13.76	Other	Adult	14.5	14.4
19.22	15.39	Jack_Pine	Adult	11.8	14.4
16.32	15.78	Other	Adult	10.9	13.4
19.34	19.05	Jack_Pine	Adult	12.8	15.3
18.57	19.24	Jack_Pine	Adult	14	15.8
17.07	17.76	Other	Adult	11.9	12.1
16.55	18.05	Other	Adult	12.6	13.3
14.47	17.75	Jack_Pine	Adult	12.3	13.3
14.14	18.3	Jack_Pine	Adult	11.3	13.3
13.96	18.91	Jack_Pine	Adult	12.7	11.8
12.03	19.33	Other	Adult	11.6	13.3
12.09	18.4	Other	Adult	14.7	12.4
